# theta, gammat_err
2.805046135754705627e+00 4.537064435628137941e-05
3.531343861556119457e+00 3.823006139430297652e-05
4.445698525095699516e+00 3.006226089951665947e-05
5.596802846418014177e+00 2.334737325990498435e-05
7.045957328156546851e+00 1.979169408323411185e-05
8.870334730832327708e+00 1.524638362955751968e-05
1.116708980376357552e+01 1.168134521104936600e-05
1.405853312974346814e+01 1.031911968591208270e-05
1.769864460958168095e+01 9.080149114592102889e-06
2.228127345331300901e+01 8.260077573890279673e-06
2.805046135750647807e+01 7.307662597529809038e-06
3.531343861551010122e+01 6.269484542334475424e-06
4.445698525089266440e+01 5.196823872468568608e-06
5.596802846409915588e+01 4.571457957099827109e-06
7.045957328146349141e+01 4.486807776552769691e-06
8.870334730819496372e+01 4.284191972683517991e-06
1.116708980374742026e+02 4.134506862671338496e-06
1.405853312972313063e+02 3.635104191923087819e-06
1.769864460955607228e+02 2.915663677399671803e-06
2.228127345328078661e+02 2.541937484645637088e-06
2.805046135746590039e+02 2.896595773872395393e-06
3.531343861545901746e+02 2.307943019015874084e-06
4.445698525082834749e+02 2.059310160365454833e-06
5.596802846401818670e+02 1.678004414329927792e-06
7.045957328136156548e+02 1.378670917833190193e-06
8.870334730806664538e+02 1.244274527402385246e-06
