# theta, gammat_err
2.805046135754705627e+00 5.881784704011476864e-05
3.531343861556119457e+00 5.775084940103855375e-05
4.445698525095699516e+00 4.192244392445634746e-05
5.596802846418014177e+00 3.838251569044473938e-05
7.045957328156546851e+00 2.939975326954188332e-05
8.870334730832327708e+00 2.336108866407872261e-05
1.116708980376357552e+01 1.987245484816189045e-05
1.405853312974346814e+01 1.588961367340282116e-05
1.769864460958168095e+01 1.296673721131845926e-05
2.228127345331300901e+01 1.098051426506141129e-05
2.805046135750647807e+01 9.868000018802582424e-06
3.531343861551010122e+01 9.118659853571546060e-06
4.445698525089266440e+01 8.319931679613103614e-06
5.596802846409915588e+01 7.577795152009735681e-06
7.045957328146349141e+01 7.137248021108255532e-06
8.870334730819496372e+01 6.774796556317979262e-06
1.116708980374742026e+02 6.583746101173264408e-06
1.405853312972313063e+02 6.123066001230842414e-06
1.769864460955607228e+02 6.225751672548746685e-06
2.228127345328078661e+02 6.983103357020630655e-06
2.805046135746590039e+02 5.845054809055202010e-06
3.531343861545901746e+02 4.908166431221470065e-06
4.445698525082834749e+02 4.307501385153704392e-06
5.596802846401818670e+02 3.854262251761547057e-06
7.045957328136156548e+02 2.787241765211460888e-06
8.870334730806664538e+02 3.002183522320341903e-06
