# theta, gammat_err
2.805046135754705627e+00 7.823823283401413217e-05
3.531343861556119457e+00 5.895609649988580299e-05
4.445698525095699516e+00 4.842284438175217955e-05
5.596802846418014177e+00 3.842086808971327354e-05
7.045957328156546851e+00 3.254582136802709465e-05
8.870334730832327708e+00 2.817108265955991698e-05
1.116708980376357552e+01 2.155960138390833426e-05
1.405853312974346814e+01 1.927761071922423112e-05
1.769864460958168095e+01 1.453632318899005690e-05
2.228127345331300901e+01 1.304606900997976983e-05
2.805046135750647807e+01 1.183180160144477545e-05
3.531343861551010122e+01 9.695880779105380684e-06
4.445698525089266440e+01 8.308452708292511947e-06
5.596802846409915588e+01 7.737741064744043412e-06
7.045957328146349141e+01 7.868412283537638602e-06
8.870334730819496372e+01 6.886247599524160720e-06
1.116708980374742026e+02 6.899631688904908741e-06
1.405853312972313063e+02 6.263020208056587348e-06
1.769864460955607228e+02 6.378657655877901198e-06
2.228127345328078661e+02 6.129990288788863059e-06
2.805046135746590039e+02 5.507723390616286929e-06
3.531343861545901746e+02 5.018704569064685224e-06
4.445698525082834749e+02 4.519216834782105060e-06
5.596802846401818670e+02 3.603556129181482417e-06
7.045957328136156548e+02 2.648229500837448535e-06
8.870334730806664538e+02 2.787588969476804912e-06
