# theta, gammat_err
2.805046135754705627e+00 4.565506073129600511e-05
3.531343861556119457e+00 4.168574520681161467e-05
4.445698525095699516e+00 2.914171189160828576e-05
5.596802846418014177e+00 2.438663983656046019e-05
7.045957328156546851e+00 2.194229883941724979e-05
8.870334730832327708e+00 1.578139437861835178e-05
1.116708980376357552e+01 1.381459743305834718e-05
1.405853312974346814e+01 1.159529059091633182e-05
1.769864460958168095e+01 1.003700777459255993e-05
2.228127345331300901e+01 8.897430458278781293e-06
2.805046135750647807e+01 7.806200250028804799e-06
3.531343861551010122e+01 6.770526825554239937e-06
4.445698525089266440e+01 5.941366613398763947e-06
5.596802846409915588e+01 5.377841609936071409e-06
7.045957328146349141e+01 4.808513226374786786e-06
8.870334730819496372e+01 4.213524818598618943e-06
1.116708980374742026e+02 4.746205328836574029e-06
1.405853312972313063e+02 4.621377911626126271e-06
1.769864460955607228e+02 3.919713388638038367e-06
2.228127345328078661e+02 3.982646405785307413e-06
2.805046135746590039e+02 4.213655828310119362e-06
3.531343861545901746e+02 3.794612011927935716e-06
4.445698525082834749e+02 3.059870230360920239e-06
5.596802846401818670e+02 2.811449055163882299e-06
7.045957328136156548e+02 2.366210886383742978e-06
8.870334730806664538e+02 2.379371541139831199e-06
