# theta, gammat_err
2.805046135754705627e+00 4.647784691545942302e-05
3.531343861556119457e+00 3.782680992158631364e-05
4.445698525095699516e+00 3.115538131359973001e-05
5.596802846418014177e+00 2.328229904620085267e-05
7.045957328156546851e+00 2.200250784079334069e-05
8.870334730832327708e+00 1.580327208745239270e-05
1.116708980376357552e+01 1.302817166085600573e-05
1.405853312974346814e+01 1.173693748091984626e-05
1.769864460958168095e+01 1.022671908484810703e-05
2.228127345331300901e+01 8.262771628028271314e-06
2.805046135750647807e+01 7.416979220645597391e-06
3.531343861551010122e+01 6.157599561431650237e-06
4.445698525089266440e+01 5.927269507495017504e-06
5.596802846409915588e+01 5.962541738014202710e-06
7.045957328146349141e+01 4.788228462261261670e-06
8.870334730819496372e+01 4.936995405481304103e-06
1.116708980374742026e+02 4.138989042092739466e-06
1.405853312972313063e+02 4.411089449104287703e-06
1.769864460955607228e+02 3.919594583950251604e-06
2.228127345328078661e+02 3.624653778791315585e-06
2.805046135746590039e+02 3.389958347176549977e-06
3.531343861545901746e+02 2.992507915197754407e-06
4.445698525082834749e+02 2.753783082787328602e-06
5.596802846401818670e+02 2.116085253454173697e-06
7.045957328136156548e+02 1.741722773424929227e-06
8.870334730806664538e+02 1.713564687286071304e-06
