# theta, gammat_err
2.805046135754705627e+00 5.704011835266701143e-05
3.531343861556119457e+00 5.075915516570381919e-05
4.445698525095699516e+00 4.038458062390264076e-05
5.596802846418014177e+00 3.193454546122398202e-05
7.045957328156546851e+00 2.652626069532036890e-05
8.870334730832327708e+00 2.495370949070593162e-05
1.116708980376357552e+01 2.001080545037163484e-05
1.405853312974346814e+01 1.655182760767849918e-05
1.769864460958168095e+01 1.540227463443046468e-05
2.228127345331300901e+01 1.179535064057406415e-05
2.805046135750647807e+01 1.164497769407473295e-05
3.531343861551010122e+01 1.020332863629633988e-05
4.445698525089266440e+01 9.577342720343896796e-06
5.596802846409915588e+01 8.521922191995520595e-06
7.045957328146349141e+01 9.420438766983344118e-06
8.870334730819496372e+01 8.973792398248437422e-06
1.116708980374742026e+02 8.450232518914536827e-06
1.405853312972313063e+02 8.954190622369327367e-06
1.769864460955607228e+02 7.749895638830503700e-06
2.228127345328078661e+02 8.451031288501580782e-06
2.805046135746590039e+02 8.583270458578805390e-06
3.531343861545901746e+02 8.509082715580989706e-06
4.445698525082834749e+02 7.670734573762522820e-06
5.596802846401818670e+02 6.586171949912587722e-06
7.045957328136156548e+02 5.384347156195636463e-06
8.870334730806664538e+02 5.591396624970773432e-06
