# theta, gammat_err
2.805046135754705627e+00 5.451689700081491165e-05
3.531343861556119457e+00 4.664677831074579538e-05
4.445698525095699516e+00 3.744040673964549825e-05
5.596802846418014177e+00 2.843377958749868911e-05
7.045957328156546851e+00 2.487029917487267126e-05
8.870334730832327708e+00 1.973389946896887296e-05
1.116708980376357552e+01 1.744253117686594029e-05
1.405853312974346814e+01 1.465303996586402290e-05
1.769864460958168095e+01 1.185112671979711133e-05
2.228127345331300901e+01 1.017467729049372340e-05
2.805046135750647807e+01 1.052146830831253716e-05
3.531343861551010122e+01 9.362494976532215497e-06
4.445698525089266440e+01 8.810190313724512024e-06
5.596802846409915588e+01 8.374135232012784174e-06
7.045957328146349141e+01 7.467258551559036400e-06
8.870334730819496372e+01 7.018478218530153037e-06
1.116708980374742026e+02 6.904234282871081436e-06
1.405853312972313063e+02 6.565373002120956269e-06
1.769864460955607228e+02 6.513691965860092889e-06
2.228127345328078661e+02 6.170036090110176596e-06
2.805046135746590039e+02 5.186457553381889774e-06
3.531343861545901746e+02 4.744326596905897462e-06
4.445698525082834749e+02 4.247450987132170776e-06
5.596802846401818670e+02 3.576879474252689287e-06
7.045957328136156548e+02 3.065270375457000012e-06
8.870334730806664538e+02 2.766308710948513561e-06
