# theta, gammat_err
2.805046135754705627e+00 5.472632637290665071e-05
3.531343861556119457e+00 4.656790611885052833e-05
4.445698525095699516e+00 3.724732255500008189e-05
5.596802846418014177e+00 3.044946696577811065e-05
7.045957328156546851e+00 2.379150839286713127e-05
8.870334730832327708e+00 2.141165308381871968e-05
1.116708980376357552e+01 1.663633206087120230e-05
1.405853312974346814e+01 1.382533297195153211e-05
1.769864460958168095e+01 1.235736929702315318e-05
2.228127345331300901e+01 1.032413541228659624e-05
2.805046135750647807e+01 9.918247852485048878e-06
3.531343861551010122e+01 8.961042782709200170e-06
4.445698525089266440e+01 7.222999133635269050e-06
5.596802846409915588e+01 6.701787656871883253e-06
7.045957328146349141e+01 6.812915995341589038e-06
8.870334730819496372e+01 6.129629024995612667e-06
1.116708980374742026e+02 5.755948458028716580e-06
1.405853312972313063e+02 6.297730310104451774e-06
1.769864460955607228e+02 6.638982859042505023e-06
2.228127345328078661e+02 6.268578433853681746e-06
2.805046135746590039e+02 6.625295417359849784e-06
3.531343861545901746e+02 6.913243386570347714e-06
4.445698525082834749e+02 5.171801211578050462e-06
5.596802846401818670e+02 4.630032222540842318e-06
7.045957328136156548e+02 3.572497304543097259e-06
8.870334730806664538e+02 3.365707773879502634e-06
