# theta, gammat_err
2.805046135754705627e+00 6.416817602855714087e-05
3.531343861556119457e+00 5.299365197574276113e-05
4.445698525095699516e+00 4.268946859058417905e-05
5.596802846418014177e+00 3.374185801272716612e-05
7.045957328156546851e+00 2.787549395177390938e-05
8.870334730832327708e+00 2.275186464531750541e-05
1.116708980376357552e+01 2.068586893250645283e-05
1.405853312974346814e+01 1.590246318515057489e-05
1.769864460958168095e+01 1.372876497555282565e-05
2.228127345331300901e+01 1.270198306169542841e-05
2.805046135750647807e+01 1.063239045431443339e-05
3.531343861551010122e+01 8.984465239659740327e-06
4.445698525089266440e+01 8.965629655407047479e-06
5.596802846409915588e+01 9.079410688086788337e-06
7.045957328146349141e+01 8.540650763817214460e-06
8.870334730819496372e+01 8.399878091095378527e-06
1.116708980374742026e+02 8.378301816377734050e-06
1.405853312972313063e+02 8.596029140131206022e-06
1.769864460955607228e+02 8.131785093225282640e-06
2.228127345328078661e+02 7.631694237294811808e-06
2.805046135746590039e+02 6.996815011069322026e-06
3.531343861545901746e+02 6.563836413201842449e-06
4.445698525082834749e+02 6.311775279412121416e-06
5.596802846401818670e+02 4.839526083438197947e-06
7.045957328136156548e+02 4.348681590512644560e-06
8.870334730806664538e+02 3.728800248570888597e-06
