# theta, gammat_err
2.805046135754705627e+00 6.162208687396998662e-05
3.531343861556119457e+00 4.820289699231258379e-05
4.445698525095699516e+00 3.791078560061981627e-05
5.596802846418014177e+00 3.110972408800697085e-05
7.045957328156546851e+00 2.497642785993655989e-05
8.870334730832327708e+00 2.009657102191689349e-05
1.116708980376357552e+01 1.755538875696013298e-05
1.405853312974346814e+01 1.407829101441170224e-05
1.769864460958168095e+01 1.125601649472595489e-05
2.228127345331300901e+01 9.939162359243731187e-06
2.805046135750647807e+01 8.321716442272080976e-06
3.531343861551010122e+01 6.937179788636313381e-06
4.445698525089266440e+01 5.856834661634772244e-06
5.596802846409915588e+01 5.430223875763353302e-06
7.045957328146349141e+01 5.009138699549764106e-06
8.870334730819496372e+01 4.104568033849391119e-06
1.116708980374742026e+02 3.824070234113826582e-06
1.405853312972313063e+02 3.202339398625209213e-06
1.769864460955607228e+02 2.933471268613308939e-06
2.228127345328078661e+02 2.698985657705210699e-06
2.805046135746590039e+02 2.787738082660334052e-06
3.531343861545901746e+02 2.462844545357615265e-06
4.445698525082834749e+02 2.116560148039201164e-06
5.596802846401818670e+02 1.741506683118227978e-06
7.045957328136156548e+02 1.422391133455691709e-06
8.870334730806664538e+02 1.229735113972732907e-06
