# theta, gammat_err
2.805046135754705627e+00 6.423621196319837629e-05
3.531343861556119457e+00 5.490376567676795970e-05
4.445698525095699516e+00 4.517865407916492825e-05
5.596802846418014177e+00 3.748093301507646056e-05
7.045957328156546851e+00 2.695435924971106097e-05
8.870334730832327708e+00 2.247053785198766882e-05
1.116708980376357552e+01 1.802245526566047528e-05
1.405853312974346814e+01 1.490682063605758474e-05
1.769864460958168095e+01 1.203152979094117111e-05
2.228127345331300901e+01 9.923134802982681621e-06
2.805046135750647807e+01 9.243851849382144688e-06
3.531343861551010122e+01 8.021739952229670312e-06
4.445698525089266440e+01 6.423920474604202967e-06
5.596802846409915588e+01 6.551823494132718617e-06
7.045957328146349141e+01 5.306132679559491061e-06
8.870334730819496372e+01 5.169311419499749250e-06
1.116708980374742026e+02 4.576386368933574753e-06
1.405853312972313063e+02 4.092384734275630326e-06
1.769864460955607228e+02 4.042646245206410908e-06
2.228127345328078661e+02 3.799121590466813349e-06
2.805046135746590039e+02 3.511010415484848979e-06
3.531343861545901746e+02 3.192061678695458952e-06
4.445698525082834749e+02 2.451392464365643081e-06
5.596802846401818670e+02 2.024768081599614430e-06
7.045957328136156548e+02 1.788984665190922183e-06
8.870334730806664538e+02 1.804048106975999454e-06
