# theta, gammat_err
2.805046135754705627e+00 5.380517720069564249e-05
3.531343861556119457e+00 4.141514799840385170e-05
4.445698525095699516e+00 3.047095040862088090e-05
5.596802846418014177e+00 2.543459895704253365e-05
7.045957328156546851e+00 2.136290800309561771e-05
8.870334730832327708e+00 1.646613168374584177e-05
1.116708980376357552e+01 1.397419349903709432e-05
1.405853312974346814e+01 1.121109749306676422e-05
1.769864460958168095e+01 9.821812645230560410e-06
2.228127345331300901e+01 8.301020438224116912e-06
2.805046135750647807e+01 7.152901280026651188e-06
3.531343861551010122e+01 6.114826340771410409e-06
4.445698525089266440e+01 5.565274615326228628e-06
5.596802846409915588e+01 5.019497759089297593e-06
7.045957328146349141e+01 4.614870300013204297e-06
8.870334730819496372e+01 3.770129884381993755e-06
1.116708980374742026e+02 3.639928595614205767e-06
1.405853312972313063e+02 3.148632908187787375e-06
1.769864460955607228e+02 2.948405168805427236e-06
2.228127345328078661e+02 2.759056117868876584e-06
2.805046135746590039e+02 2.945025082426302685e-06
3.531343861545901746e+02 2.322792493261581350e-06
4.445698525082834749e+02 1.883376971980152690e-06
5.596802846401818670e+02 1.819709786135694729e-06
7.045957328136156548e+02 1.437852955083064868e-06
8.870334730806664538e+02 1.254594291444193568e-06
