# theta, gammat_err
2.805046135754705627e+00 5.496876723767721225e-05
3.531343861556119457e+00 4.503226493940407278e-05
4.445698525095699516e+00 3.569738793388281919e-05
5.596802846418014177e+00 2.828308801926776760e-05
7.045957328156546851e+00 2.282907996227491432e-05
8.870334730832327708e+00 1.927721758997437759e-05
1.116708980376357552e+01 1.706493527454412606e-05
1.405853312974346814e+01 1.383318798823686261e-05
1.769864460958168095e+01 1.059764319254141325e-05
2.228127345331300901e+01 9.106764022026939809e-06
2.805046135750647807e+01 7.925941251085702401e-06
3.531343861551010122e+01 7.036714828355311588e-06
4.445698525089266440e+01 6.198372767677488100e-06
5.596802846409915588e+01 5.134868886039335956e-06
7.045957328146349141e+01 5.013296199028614687e-06
8.870334730819496372e+01 4.483767868253141801e-06
1.116708980374742026e+02 4.458472676279586252e-06
1.405853312972313063e+02 3.730041847595435512e-06
1.769864460955607228e+02 3.608218994109902634e-06
2.228127345328078661e+02 3.674738259559662329e-06
2.805046135746590039e+02 3.384573336037797584e-06
3.531343861545901746e+02 2.988089141004521169e-06
4.445698525082834749e+02 2.609537164163807585e-06
5.596802846401818670e+02 2.276746669529232051e-06
7.045957328136156548e+02 1.961296066231647090e-06
8.870334730806664538e+02 1.706467097921469631e-06
