# theta, boost
2.805046135754908576e+00 9.998852110666835991e-01
3.531343861556885511e+00 1.000232794122191793e+00
4.445698525097306231e+00 1.000200667150039857e+00
5.596802846420849242e+00 9.999376090531908456e-01
7.045957328161134292e+00 1.000091065178869920e+00
8.870334730839386950e+00 9.999183399400163319e-01
1.116708980377407912e+01 9.999392572129401913e-01
1.405853312975872704e+01 1.000000871231642385e+00
1.769864460960344488e+01 1.000229919551413937e+00
2.228127345334363341e+01 1.000265096457746195e+00
2.805046135754907866e+01 1.000281283244017105e+00
3.531343861556884889e+01 1.000133097067685828e+00
4.445698525097307652e+01 9.999742290988377080e-01
5.596802846420851552e+01 9.998604439428534496e-01
7.045957328161131272e+01 9.998220396443653346e-01
8.870334730839388726e+01 9.997745043182915126e-01
1.116708980377407130e+02 9.996958720980372304e-01
1.405853312975872882e+02 9.998201603235709056e-01
1.769864460960343422e+02 1.000272036733680592e+00
2.228127345334363838e+02 1.000771825747567956e+00
2.805046135754906231e+02 1.001141047937126993e+00
3.531343861556885599e+02 1.001001035199800215e+00
4.445698525097302536e+02 1.000578600915552618e+00
5.596802846420847573e+02 9.998177771783394174e-01
7.045957328161139230e+02 9.991792708620022001e-01
8.870334730839383610e+02 9.997984867116965768e-01
