# theta, boost
2.805046135754908576e+00 1.000439028166451472e+00
3.531343861556885511e+00 1.000473190908636401e+00
4.445698525097306231e+00 1.000001473439942723e+00
5.596802846420849242e+00 1.000021522371703053e+00
7.045957328161134292e+00 9.998448135658752900e-01
8.870334730839386950e+00 9.997428476758601912e-01
1.116708980377407912e+01 9.996307723327183536e-01
1.405853312975872704e+01 9.995611697522592820e-01
1.769864460960344488e+01 9.994082301519516820e-01
2.228127345334363341e+01 9.995637042855911591e-01
2.805046135754907866e+01 9.997283917758490457e-01
3.531343861556884889e+01 9.996987437100178786e-01
4.445698525097307652e+01 9.996790427634694165e-01
5.596802846420851552e+01 9.995335544398615824e-01
7.045957328161131272e+01 9.994150563952366451e-01
8.870334730839388726e+01 9.992400353853627681e-01
1.116708980377407130e+02 9.988755462412640673e-01
1.405853312975872882e+02 9.988073290956590577e-01
1.769864460960343422e+02 9.990117171164804022e-01
2.228127345334363838e+02 9.993614611817200899e-01
2.805046135754906231e+02 9.995179865254903984e-01
3.531343861556885599e+02 9.996181371065629984e-01
4.445698525097302536e+02 1.000013770354137854e+00
5.596802846420847573e+02 9.999326042528083880e-01
7.045957328161139230e+02 9.998415453005315978e-01
8.870334730839383610e+02 9.999629376556858906e-01
