# theta, gamma_t
2.805046135754705627e+00 -8.936422433400455218e-06
3.531343861556119457e+00 -1.443588540202533255e-05
4.445698525095699516e+00 -7.879093134389688049e-06
5.596802846418014177e+00 -1.418032150692576411e-05
7.045957328156546851e+00 -3.995421261522695397e-06
8.870334730832327708e+00 -9.345598602968315094e-06
1.116708980376357552e+01 -6.239055758536856188e-06
1.405853312974346814e+01 -6.067943301945152623e-06
1.769864460958168095e+01 -8.687683639836997620e-06
2.228127345331300901e+01 -4.471443105629612358e-06
2.805046135750647807e+01 -8.762723795077517280e-07
3.531343861551010122e+01 -9.848887300805942045e-07
4.445698525089266440e+01 -2.876221499006187305e-07
5.596802846409915588e+01 4.724932478048854889e-06
7.045957328146349141e+01 2.294550085652839322e-06
8.870334730819496372e+01 -1.971473968591909699e-06
1.116708980374742026e+02 -7.632607477434616316e-06
1.405853312972313063e+02 -8.750195791823684664e-06
1.769864460955607228e+02 -1.450310475983055742e-05
2.228127345328078661e+02 -1.763659545907441141e-05
2.805046135746590039e+02 -1.837042799349870306e-05
3.531343861545901746e+02 -1.419645942941613590e-05
4.445698525082834749e+02 -4.543148789287181884e-06
5.596802846401818670e+02 4.654674257338666417e-06
7.045957328136156548e+02 -2.002820800924376135e-06
8.870334730806664538e+02 -6.103825513588277530e-06
