# theta, gamma_t
2.805046135754705627e+00 4.921901824500498315e-06
3.531343861556119457e+00 -1.267573968195981526e-05
4.445698525095699516e+00 -8.909561583986289697e-06
5.596802846418014177e+00 -9.398084152766635933e-06
7.045957328156546851e+00 -3.515411662632853888e-06
8.870334730832327708e+00 -6.197501744839520064e-08
1.116708980376357552e+01 -2.614240046732008093e-06
1.405853312974346814e+01 -5.163044348833763214e-06
1.769864460958168095e+01 -4.973267525797117433e-06
2.228127345331300901e+01 -5.919076742542299630e-06
2.805046135750647807e+01 -4.186229361508976099e-06
3.531343861551010122e+01 -3.553905275000468989e-06
4.445698525089266440e+01 -2.912494718656726843e-06
5.596802846409915588e+01 -3.580739706912718354e-06
7.045957328146349141e+01 -6.465201703335616781e-06
8.870334730819496372e+01 -4.355858464777365522e-06
1.116708980374742026e+02 -1.627458882981200012e-06
1.405853312972313063e+02 -1.250822914789834780e-06
1.769864460955607228e+02 -5.277501433601110787e-06
2.228127345328078661e+02 -3.565115729481119964e-06
2.805046135746590039e+02 -2.699897081114168688e-06
3.531343861545901746e+02 3.284113937963873604e-06
4.445698525082834749e+02 5.323826042711143435e-06
5.596802846401818670e+02 6.240165451648609677e-06
7.045957328136156548e+02 4.994964034657662013e-06
8.870334730806664538e+02 6.220445455460397151e-06
