# theta, gamma_t
2.805046135754705627e+00 -1.525577057858457927e-05
3.531343861556119457e+00 -9.376550234213358955e-06
4.445698525095699516e+00 -4.876575071242139532e-06
5.596802846418014177e+00 5.254256819569794817e-06
7.045957328156546851e+00 -3.743669456193536014e-06
8.870334730832327708e+00 -3.092431378140580715e-06
1.116708980376357552e+01 -8.528552568840263312e-06
1.405853312974346814e+01 -1.172326812124327880e-05
1.769864460958168095e+01 -5.785299614551754707e-06
2.228127345331300901e+01 -5.346659355440986353e-07
2.805046135750647807e+01 -4.786714404517090321e-06
3.531343861551010122e+01 -4.244394661289449347e-06
4.445698525089266440e+01 1.001482197937661205e-06
5.596802846409915588e+01 -4.438360495103402595e-07
7.045957328146349141e+01 -1.951122440662882400e-06
8.870334730819496372e+01 2.695306161955735183e-07
1.116708980374742026e+02 -3.744218462516654025e-06
1.405853312972313063e+02 -5.931421317458713879e-06
1.769864460955607228e+02 -9.389144648375087992e-06
2.228127345328078661e+02 -1.230582760875738740e-05
2.805046135746590039e+02 -1.066830636222153129e-05
3.531343861545901746e+02 -5.252308302683448367e-06
4.445698525082834749e+02 1.763499299086488662e-06
5.596802846401818670e+02 2.945260785618703715e-06
7.045957328136156548e+02 -9.408263542910327780e-06
8.870334730806664538e+02 -1.085896877315830775e-05
