# theta, gamma_t
2.805046135754705627e+00 -7.891320377680303679e-06
3.531343861556119457e+00 5.108078813721199817e-06
4.445698525095699516e+00 -5.526659385686272351e-06
5.596802846418014177e+00 -4.808056776782390443e-06
7.045957328156546851e+00 -5.024137062774130382e-07
8.870334730832327708e+00 -6.634057682164010305e-06
1.116708980376357552e+01 -8.080120661649380591e-06
1.405853312974346814e+01 -1.040100508226695984e-05
1.769864460958168095e+01 -7.814608378796405159e-06
2.228127345331300901e+01 -2.117569605188190841e-06
2.805046135750647807e+01 -3.692606378085684655e-06
3.531343861551010122e+01 -5.452808121333796032e-06
4.445698525089266440e+01 1.777309529021245820e-07
5.596802846409915588e+01 -7.436962934751740172e-07
7.045957328146349141e+01 -1.821289506878222057e-06
8.870334730819496372e+01 1.561603832799013787e-07
1.116708980374742026e+02 -4.075214402242171704e-06
1.405853312972313063e+02 -5.899198064224821135e-06
1.769864460955607228e+02 -9.369022802216184746e-06
2.228127345328078661e+02 -1.223139469908009612e-05
2.805046135746590039e+02 -1.052577335677095456e-05
3.531343861545901746e+02 -5.210199998615451487e-06
4.445698525082834749e+02 1.862231068088275633e-06
5.596802846401818670e+02 3.045614478071038017e-06
7.045957328136156548e+02 -9.310390530991712946e-06
8.870334730806664538e+02 -1.103045095769585574e-05
