# theta, gamma_t
2.805046135754705627e+00 -1.140486092323799644e-05
3.531343861556119457e+00 -1.172825364073816674e-05
4.445698525095699516e+00 -9.454792940115518246e-06
5.596802846418014177e+00 -5.559465066553498762e-06
7.045957328156546851e+00 -6.870721669383150129e-06
8.870334730832327708e+00 3.793869792324134850e-06
1.116708980376357552e+01 -5.799685447232585899e-06
1.405853312974346814e+01 -5.659729656927856196e-06
1.769864460958168095e+01 -1.419892704485434112e-06
2.228127345331300901e+01 -3.586857148481629607e-06
2.805046135750647807e+01 -4.149585873241923562e-06
3.531343861551010122e+01 -5.682756082459120413e-06
4.445698525089266440e+01 -2.540211394445852608e-06
5.596802846409915588e+01 -2.651686324764320500e-06
7.045957328146349141e+01 -7.249816906041729657e-06
8.870334730819496372e+01 -4.691238348849579825e-06
1.116708980374742026e+02 -1.658612572850288690e-06
1.405853312972313063e+02 -1.396901983009536971e-06
1.769864460955607228e+02 -5.218918044315194447e-06
2.228127345328078661e+02 -3.535050144619812792e-06
2.805046135746590039e+02 -2.476935173636293224e-06
3.531343861545901746e+02 3.183803268139793375e-06
4.445698525082834749e+02 5.374114361437842165e-06
5.596802846401818670e+02 6.208997996912681503e-06
7.045957328136156548e+02 4.981598870273256438e-06
8.870334730806664538e+02 6.251292006889943411e-06
