# theta, gamma_t
2.805046135754908576e+00 -1.555849862671477307e-05
3.531343861556885511e+00 -2.534424575661103169e-05
4.445698525097306231e+00 -1.399803172258866603e-05
5.596802846420849242e+00 -5.856866192526005725e-06
7.045957328161134292e+00 -1.302318267808240545e-05
8.870334730839386950e+00 -4.613886063459878688e-06
1.116708980377407912e+01 -1.259514699004036356e-06
1.405853312975872704e+01 -6.880794632750132644e-06
1.769864460960344488e+01 -3.778534613617846159e-06
2.228127345334363341e+01 -3.831915509635612609e-06
2.805046135754907866e+01 -3.422802299603143415e-06
3.531343861556884889e+01 -1.944914602493367080e-06
4.445698525097307652e+01 -3.631312125018120267e-06
5.596802846420851552e+01 2.128364500617197968e-06
7.045957328161131272e+01 1.330463793226288516e-07
8.870334730839388726e+01 -3.360145558963535244e-06
1.116708980377407130e+02 -1.449685798983398486e-06
1.405853312975872882e+02 -3.241014011442027611e-06
1.769864460960343422e+02 -1.066268056604725895e-05
2.228127345334363838e+02 -1.315259542918487713e-05
2.805046135754906231e+02 -1.081047861110261349e-05
3.531343861556885599e+02 -8.979906499403912060e-06
4.445698525097302536e+02 -9.229191776396879302e-06
5.596802846420847573e+02 -3.150428720915252812e-07
7.045957328161139230e+02 -6.295560741573521048e-06
8.870334730839383610e+02 -1.770174661309995991e-05
