# theta, gamma_x
2.805046135754908576e+00 -4.258506910948768852e-07
3.531343861556885511e+00 5.427682541735106245e-07
4.445698525097306231e+00 8.522597365974367212e-08
5.596802846420849242e+00 -6.281151523299320174e-07
7.045957328161134292e+00 3.079475036184064690e-07
8.870334730839386950e+00 -3.651128624474336905e-07
1.116708980377407912e+01 -3.861473134462380205e-07
1.405853312975872704e+01 1.431326893093559062e-08
1.769864460960344488e+01 -6.027814709788807331e-08
2.228127345334363341e+01 -4.632600278384507291e-07
2.805046135754907866e+01 -8.367101543158704003e-08
3.531343861556884889e+01 9.511976138132113097e-10
4.445698525097307652e+01 -5.058328359297624543e-08
5.596802846420851552e+01 -7.179704416712464803e-08
7.045957328161131272e+01 -1.009931569919618528e-07
8.870334730839388726e+01 -4.841865974005770748e-08
1.116708980377407130e+02 -2.580869681416630078e-08
1.405853312975872882e+02 -5.203665986343794904e-09
1.769864460960343422e+02 4.071029200882235672e-08
2.228127345334363838e+02 9.691911367089057526e-09
2.805046135754906231e+02 4.508057392151839554e-08
3.531343861556885599e+02 1.727431204064786034e-08
4.445698525097302536e+02 2.371381238756077478e-08
5.596802846420847573e+02 4.789043999779246868e-09
7.045957328161139230e+02 -1.055634359501213767e-07
8.870334730839383610e+02 -3.939059265974209832e-08
