# theta, gamma_x
2.805046135754908576e+00 2.049093919753876332e-06
3.531343861556885511e+00 3.595412044382659928e-07
4.445698525097306231e+00 -4.846097782647534736e-07
5.596802846420849242e+00 -3.383078825273785516e-07
7.045957328161134292e+00 -5.138335707047818858e-07
8.870334730839386950e+00 -1.495435729222817543e-07
1.116708980377407912e+01 -2.889117532238477964e-07
1.405853312975872704e+01 1.417414843681263229e-07
1.769864460960344488e+01 -5.156122155151570053e-07
2.228127345334363341e+01 -9.349004849799814611e-08
2.805046135754907866e+01 -7.517708032855302693e-08
3.531343861556884889e+01 1.646070882276237077e-07
4.445698525097307652e+01 -2.682251416644147250e-07
5.596802846420851552e+01 -2.649573503060911651e-07
7.045957328161131272e+01 -1.562645089443509634e-07
8.870334730839388726e+01 -1.564499151750876765e-07
1.116708980377407130e+02 2.610107641968453727e-09
1.405853312975872882e+02 -7.702843347527754762e-08
1.769864460960343422e+02 -1.217265496055172723e-07
2.228127345334363838e+02 -7.311728508374328252e-08
2.805046135754906231e+02 -5.168199837620353445e-08
3.531343861556885599e+02 -2.754948862152911348e-08
4.445698525097302536e+02 -1.328418684299420294e-08
5.596802846420847573e+02 3.705914871448708302e-08
7.045957328161139230e+02 -4.469847952963250793e-08
8.870334730839383610e+02 -3.480591433835533096e-08
