# xi_im, xi_npair, xi_weight, Rg
-5.237169727177312371e-06 3.424478900000000000e+07 3.556524835618403554e+08 8.197483393350140091e-01
-7.108810984387036261e-05 5.375268300000000000e+07 5.581706149184378386e+08 8.197483393350140091e-01
-4.700885440627298073e-05 8.448824400000000000e+07 8.773661397882525921e+08 8.197483393350140091e-01
-3.432099258616059969e-05 1.328429020000000000e+08 1.379484948228530169e+09 8.197483393350140091e-01
-1.747250549486014737e-05 2.089982080000000000e+08 2.170449189538753986e+09 8.197483393350140091e-01
1.226285373486582610e-05 3.289820030000000000e+08 3.416361915024049282e+09 8.197483393350140091e-01
1.441687813519134471e-05 5.181868820000000000e+08 5.381025655508757591e+09 8.197483393350140091e-01
1.666966200307915794e-05 8.165572560000000000e+08 8.479433675803210258e+09 8.197483393350140091e-01
1.732726000872067160e-05 1.287201966000000000e+09 1.336713436388270187e+10 8.197483393350140091e-01
1.574094756499331140e-06 2.030265090000000000e+09 2.108366819711982346e+10 8.197483393350140091e-01
-3.933716149840983599e-06 3.202781480000000000e+09 3.326084419531182098e+10 8.197483393350140091e-01
-3.131356867250380947e-06 5.052483743000000000e+09 5.247106143655818176e+10 8.197483393350140091e-01
7.258756515054506974e-07 7.964696633000000000e+09 8.271593420367781067e+10 8.197483393350140091e-01
1.690582678019792422e-06 1.254091864200000000e+10 1.302371713127378082e+11 8.197483393350140091e-01
-2.851699282546879929e-06 1.972746213600000000e+10 2.048676861463128052e+11 8.197483393350140091e-01
-5.868373714359469504e-06 3.098482626500000000e+10 3.217684772379697266e+11 8.197483393350140091e-01
-7.102454974793489995e-06 4.856906116900000000e+10 5.043637986579324951e+11 8.197483393350140091e-01
-1.357932201764179547e-06 7.593393280400000000e+10 7.884876222077736816e+11 8.197483393350140091e-01
-4.711274268545859733e-06 1.183047253710000000e+11 1.228314496844647217e+12 8.197483393350140091e-01
-4.207602760074519434e-06 1.836849811390000000e+11 1.907045874179416016e+12 8.197483393350140091e-01
-2.803623239941142812e-06 2.841696103840000000e+11 2.950278795807416504e+12 8.197483393350140091e-01
-2.922747165103439110e-06 4.375320239030000000e+11 4.542581824639614258e+12 8.197483393350140091e-01
-9.924674132922380979e-07 6.691698599090000000e+11 6.947578645824241211e+12 8.197483393350140091e-01
-3.675458491830311342e-06 1.013768525135000000e+12 1.052435664833219727e+13 8.197483393350140091e-01
-5.897667312714941858e-06 1.515876342046000000e+12 1.573370555951213086e+13 8.197483393350140091e-01
-3.818647592635921855e-06 2.239348655273000000e+12 2.322901851446040625e+13 8.197483393350140091e-01
