# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
1.168828048127607027e-06 1.674522832000000000e+09 1.362518505286886978e+10 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
9.634414686491206843e-06 2.637937414000000000e+09 2.146491481700417328e+10 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
1.020193066489658941e-05 4.158923295000000000e+09 3.384158896630934525e+10 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
8.303016790422074910e-06 6.558034664000000000e+09 5.336407967127770996e+10 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
2.024637871153786358e-06 1.034256194700000000e+10 8.416043363025015259e+10 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
5.678407994187622575e-07 1.631990640800000000e+10 1.327998640872158966e+11 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
2.612314350133817363e-06 2.576316266800000000e+10 2.096450516222987671e+11 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
9.446954910484512218e-07 4.067559688200000000e+10 3.309979085176877441e+11 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
-3.907345036901082276e-06 6.423895017900000000e+10 5.227521991805731201e+11 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
-5.035684582413932398e-06 1.014878794470000000e+11 8.258867273760943604e+11 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
-3.736964016742963921e-07 1.603242275860000000e+11 1.304712028304274170e+12 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
1.743415585030015038e-06 2.531900037880000000e+11 2.060497317145479736e+12 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
2.874714683521799174e-06 3.995149563870000000e+11 3.251371210354293945e+12 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
2.116814611181843109e-06 6.296660430690000000e+11 5.124519272194484375e+12 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
2.903776341740264538e-06 9.910645361170000000e+11 8.065939442224453125e+12 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
4.162753888085267205e-06 1.557088707518000000e+12 1.267279877662119336e+13 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
1.451764676860318440e-06 2.441563602433000000e+12 1.987167210929894531e+13 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
2.817752782782010433e-06 3.817763759427000000e+12 3.107292343700848438e+13 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
-1.442794795937099278e-06 5.948934502489000000e+12 4.841870979779579688e+13 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
-5.843979364028160853e-06 9.238439815611000000e+12 7.519475237545389062e+13 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
-7.580817170850524140e-06 1.430049705766200000e+13 1.164004868218491250e+14 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
-5.074943514734064569e-06 2.203370633962000000e+13 1.793525445270405000e+14 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
-4.081098460788124884e-06 3.372061691008700000e+13 2.744926781993324062e+14 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
-5.665302648586026591e-06 5.112236461213100000e+13 4.161433354203027500e+14 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
-4.277687797986133784e-06 7.650398292870900000e+13 6.227634955088925000e+14 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
2.285036068549706287e-06 1.130179379194950000e+14 9.200076451067465000e+14 6.915813945088769010e-01 1.335294125000000000e+06 6.676470000000000000e+07
