# xi_im, xi_npair, xi_weight, Rg
3.746797397463073637e-05 4.374684100000000000e+07 4.552076298166130185e+08 8.197483393350140091e-01
-4.064463894516929452e-05 6.897483100000000000e+07 7.174808880579322577e+08 8.197483393350140091e-01
-1.302645288028490619e-05 1.087608690000000000e+08 1.131264109251325130e+09 8.197483393350140091e-01
-1.251275688850900599e-06 1.714825320000000000e+08 1.783342223546380520e+09 8.197483393350140091e-01
6.993697326315241409e-06 2.704621840000000000e+08 2.812673194303491592e+09 8.197483393350140091e-01
8.646477201650897302e-06 4.267303630000000000e+08 4.437401715054011345e+09 8.197483393350140091e-01
9.254129821556618082e-06 6.736933270000000000e+08 7.005180760156772614e+09 8.197483393350140091e-01
-1.379729902839425348e-05 1.063692496000000000e+09 1.105983911659408760e+10 8.197483393350140091e-01
-3.206489987805741700e-06 1.680130892000000000e+09 1.746943593226321793e+10 8.197483393350140091e-01
1.709653435832126015e-05 2.654283385000000000e+09 2.759744410842013931e+10 8.197483393350140091e-01
-2.057025421902435841e-06 4.192710307000000000e+09 4.359323574458182526e+10 8.197483393350140091e-01
-1.236051331731381680e-06 6.619169217000000000e+09 6.882247763138641357e+10 8.197483393350140091e-01
3.437365098529954985e-07 1.044077537700000000e+10 1.085598817781151581e+11 8.197483393350140091e-01
-2.153348289878960090e-06 1.645018397700000000e+10 1.710444563587517700e+11 8.197483393350140091e-01
-4.902586674298187805e-06 2.588649709500000000e+10 2.691630451097691345e+11 8.197483393350140091e-01
-4.433563192173704953e-06 4.066054560100000000e+10 4.227820036153508301e+11 8.197483393350140091e-01
-2.143075592134681039e-06 6.373692983800000000e+10 6.627125400092941895e+11 8.197483393350140091e-01
-4.353817229845537364e-06 9.965922041900000000e+10 1.036183558853229858e+12 8.197483393350140091e-01
-2.481626439153409069e-06 1.553368193480000000e+11 1.614985922687727783e+12 8.197483393350140091e-01
-5.027483415213881130e-06 2.412798258530000000e+11 2.508396430121952148e+12 8.197483393350140091e-01
-4.205259822052249591e-06 3.734618800520000000e+11 3.882507512637219727e+12 8.197483393350140091e-01
4.994006502596593931e-07 5.750603809090000000e+11 5.978065177971988281e+12 8.197483393350140091e-01
5.223335057189433031e-07 8.793308680980000000e+11 9.140558565072658203e+12 8.197483393350140091e-01
-2.626629126879382368e-06 1.331441918562000000e+12 1.383867586277040430e+13 8.197483393350140091e-01
-4.751945617909904782e-06 1.990223062811000000e+12 2.068127187751836328e+13 8.197483393350140091e-01
-4.097036740636352757e-06 2.941099259154000000e+12 3.055446361544746875e+13 8.197483393350140091e-01
