# xi_im, xi_npair, xi_weight, Rg
-1.864426300029711796e-05 3.155302000000000000e+07 3.282680058372853994e+08 8.197483393350140091e-01
-5.256975622451369142e-05 4.972433000000000000e+07 5.172734484831971526e+08 8.197483393350140091e-01
1.117425804079198612e-05 7.837640600000000000e+07 8.151935482314689159e+08 8.197483393350140091e-01
-3.537416533734061058e-05 1.235884250000000000e+08 1.285457442959351778e+09 8.197483393350140091e-01
1.051005110118426094e-05 1.948647830000000000e+08 2.026727213071974277e+09 8.197483393350140091e-01
3.725313941453557132e-06 3.074685910000000000e+08 3.197732625182118416e+09 8.197483393350140091e-01
-1.663149050764061218e-05 4.853145650000000000e+08 5.047493492776570320e+09 8.197483393350140091e-01
-2.668376310637111479e-05 7.661711250000000000e+08 7.968144373913634300e+09 8.197483393350140091e-01
-8.327226705853508587e-07 1.209702514000000000e+09 1.258105265080428886e+10 8.197483393350140091e-01
-1.446154758674212409e-06 1.911209588000000000e+09 1.987780040107899094e+10 8.197483393350140091e-01
9.792352126272436101e-06 3.019142592000000000e+09 3.140267935692002869e+10 8.197483393350140091e-01
5.708510350495450873e-06 4.766900270000000000e+09 4.958326145340502930e+10 8.197483393350140091e-01
4.874754513713934384e-06 7.520310449000000000e+09 7.822574504489813232e+10 8.197483393350140091e-01
-4.994220312230125686e-06 1.184826115900000000e+10 1.232468976588642426e+11 8.197483393350140091e-01
-3.584866048852208586e-06 1.864299110900000000e+10 1.939311744576026917e+11 8.197483393350140091e-01
-3.954449932209921937e-06 2.927962615400000000e+10 3.045744871165263672e+11 8.197483393350140091e-01
-6.408674680662733608e-06 4.588427804900000000e+10 4.772881473623969727e+11 8.197483393350140091e-01
-6.538910461819267972e-06 7.172940999300000000e+10 7.461040724227034912e+11 8.197483393350140091e-01
-4.733821355720947817e-06 1.117751689770000000e+11 1.162571878138983154e+12 8.197483393350140091e-01
-7.007712914153563570e-06 1.735853790620000000e+11 1.805433333713667969e+12 8.197483393350140091e-01
-5.971961675125399578e-06 2.686234166460000000e+11 2.793855518047437988e+12 8.197483393350140091e-01
-7.903980109522146047e-07 4.137161506170000000e+11 4.302809810797956055e+12 8.197483393350140091e-01
6.420822246933936218e-07 6.331201039110000000e+11 6.584498599923943359e+12 8.197483393350140091e-01
-2.697491218291782225e-06 9.592282383410000000e+11 9.975527017182095703e+12 8.197483393350140091e-01
-7.014407211846454559e-06 1.434513225407000000e+12 1.491597234703750977e+13 8.197483393350140091e-01
-3.693420971487863472e-06 2.118829716495000000e+12 2.202625589049363281e+13 8.197483393350140091e-01
