# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
4.453211437266694963e-06 1.635228337000000000e+09 1.952909659560157776e+10 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
1.376413885641028623e-05 2.576442017000000000e+09 3.077133295883043671e+10 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
1.645425667618105766e-06 4.062395249000000000e+09 4.851922285072360229e+10 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-1.550710114585546555e-06 6.405321620000000000e+09 7.650398278182740784e+10 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
1.604965646475171070e-06 1.010079960300000000e+10 1.206443388605856934e+11 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
3.765062273850052626e-06 1.593692239400000000e+10 1.903551337679692383e+11 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
1.263846043088806875e-06 2.515623847800000000e+10 3.004790169427472534e+11 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
6.423744441036234975e-07 3.971290230900000000e+10 4.743617678456613159e+11 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-2.817088172960861015e-06 6.270920933800000000e+10 7.490714533832554932e+11 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-6.513562577371946433e-06 9.905403140700000000e+10 1.183256818721516113e+12 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-2.798430424906391747e-06 1.564403371240000000e+11 1.868840885298793701e+12 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-1.474295172894033822e-06 2.469658823780000000e+11 2.950381770237102051e+12 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
2.163983327612090178e-07 3.895382229250000000e+11 4.653806234869103516e+12 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-2.514484407393935647e-06 6.136725418490000000e+11 7.331746377954077148e+12 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-1.091618367799831701e-06 9.654688561050000000e+11 1.153500804083841602e+13 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-3.331043051138021429e-06 1.516120426948000000e+12 1.811412289877555469e+13 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-4.555209152642699145e-06 2.375913920001000000e+12 2.838697466495631250e+13 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-8.630146263213006307e-06 3.712894881287000000e+12 4.436178728468776562e+13 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-6.366235314883562213e-06 5.782641726991000000e+12 6.909180628631344531e+13 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-2.006175278739061928e-06 8.973283096956000000e+12 1.072201442941376094e+14 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-1.676402499117009888e-07 1.387665616235700000e+13 1.658203458105229375e+14 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-1.689097033945794012e-06 2.136000673215800000e+13 2.552626252798011875e+14 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-6.276265450728736515e-06 3.265443050896700000e+13 3.902673011690305000e+14 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-6.185935534005687696e-06 4.943847890244300000e+13 5.908604943839027500e+14 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
-3.107210250563347421e-06 7.388973710417900000e+13 8.830858593280037500e+14 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
2.826500044706935933e-06 1.090394536395220000e+14 1.303042936547787000e+15 8.677572344203470234e-01 1.391520875000000000e+06 6.957605000000000000e+07
