# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
4.356238939888211255e-06 2.177002629000000000e+09 2.599895259868273544e+10 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
4.723077409881731059e-06 3.430098754000000000e+09 4.096695202603055573e+10 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
-3.549489936407398054e-07 5.408443311000000000e+09 6.459608899722473907e+10 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
-4.036286133852210220e-06 8.527647267000000000e+09 1.018517684914820099e+11 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
-3.924365178251556675e-06 1.344725280400000000e+10 1.606133103975024414e+11 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
2.462693732949527610e-06 2.121777797600000000e+10 2.534326807551956177e+11 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
2.145330069686088792e-06 3.349136459100000000e+10 4.000376289051217651e+11 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
2.199040846568023922e-07 5.287125659600000000e+10 6.315320627055800781e+11 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
-3.822868712122217820e-06 8.348707044300000000e+10 9.972646571410423584e+11 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
-5.993758329204684703e-06 1.318727093290000000e+11 1.575292019437611816e+12 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
-3.217635738711220270e-06 2.082700950580000000e+11 2.487991602589949219e+12 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
-2.432364490825331473e-06 3.287837293070000000e+11 3.927809272502604004e+12 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
-3.492061132055263209e-07 5.185931359940000000e+11 6.195614269637199219e+12 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
-3.033081372161362317e-06 8.169749167860000000e+11 9.760634068111810547e+12 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
-6.280625547111244733e-07 1.285319904797000000e+12 1.535639948158635352e+13 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
-3.162260993884245696e-06 2.018411378379000000e+12 2.411525499292070312e+13 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
-4.732955930556684721e-06 3.163005525790000000e+12 3.779088274860736719e+13 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
-8.618701878503125282e-06 4.942918754340000000e+12 5.905795297133807812e+13 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
-6.519182459067889043e-06 7.698375563266000000e+12 9.198101637839659375e+13 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
-2.014953557214061491e-06 1.194619650445200000e+13 1.427425902330436875e+14 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
-2.078111608291985414e-07 1.847425395362700000e+13 2.207591452489942500e+14 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
-1.656342894004165162e-06 2.843700628145300000e+13 3.398352882691901875e+14 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
-6.312248206311929257e-06 4.347282967157400000e+13 5.195612519275416250e+14 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
-6.128146135531476747e-06 6.581795473879800000e+13 7.866170916163307500e+14 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
-3.116584444755009011e-06 9.837164151628400000e+13 1.175676474938398500e+15 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
2.808351578448500959e-06 1.451670228029850000e+14 1.734770800157625250e+15 8.677572344203470234e-01 1.852537625000000000e+06 9.262690000000000000e+07
