# xi_im, xi_npair, xi_weight, Rg
5.281660266259721227e-05 3.542556700000000000e+07 2.882429424090520740e+08 6.915813945088769010e-01
6.490554119959494807e-05 5.570562100000000000e+07 4.531325793801981211e+08 6.915813945088769010e-01
-1.509223719316057185e-05 8.768768000000000000e+07 7.132636552847943306e+08 6.915813945088769010e-01
9.482175611109792593e-06 1.380746600000000000e+08 1.122942054870257378e+09 6.915813945088769010e-01
-1.192152065259478026e-06 2.174892950000000000e+08 1.768507971915493727e+09 6.915813945088769010e-01
1.039658328957930231e-05 3.427894240000000000e+08 2.787020439076506615e+09 6.915813945088769010e-01
-3.682615219571090629e-07 5.406122650000000000e+08 4.395150567384984016e+09 6.915813945088769010e-01
1.224911247818669444e-05 8.527860630000000000e+08 6.932424450739442825e+09 6.915813945088769010e-01
5.519388509740271827e-06 1.345627023000000000e+09 1.093785956086538887e+10 6.915813945088769010e-01
-2.073139753433682434e-05 2.124055306000000000e+09 1.726444062550704956e+10 6.915813945088769010e-01
-1.047556933020026362e-05 3.353616556000000000e+09 2.725706408464721298e+10 6.915813945088769010e-01
-1.019731410977828014e-05 5.293049891000000000e+09 4.301990622658737183e+10 6.915813945088769010e-01
8.200709310913042432e-06 8.348489304000000000e+09 6.785219355207230377e+10 6.915813945088769010e-01
1.098321529066361847e-06 1.315416433500000000e+10 1.069111986844003754e+11 6.915813945088769010e-01
1.563497075854867600e-06 2.069940409000000000e+10 1.682361777669984436e+11 6.915813945088769010e-01
5.893677450211655897e-06 3.250654590800000000e+10 2.642010554804111328e+11 6.915813945088769010e-01
2.419606107814644007e-06 5.095065021500000000e+10 4.141044864351851807e+11 6.915813945088769010e-01
2.068127989313550780e-06 7.966497077000000000e+10 6.474887206907979736e+11 6.915813945088769010e-01
-1.430708119347227853e-06 1.241266982370000000e+11 1.008856190227129150e+12 6.915813945088769010e-01
-8.275676142726541115e-06 1.927446722260000000e+11 1.566564091521028809e+12 6.915813945088769010e-01
-7.548645731377490403e-06 2.983159215810000000e+11 2.424672173663324219e+12 6.915813945088769010e-01
-6.104938548112196560e-06 4.596466642310000000e+11 3.736052511685051270e+12 6.915813945088769010e-01
-3.086524966628415168e-06 7.033741531490000000e+11 5.717180029169764648e+12 6.915813945088769010e-01
-6.845671551290994128e-06 1.066125559538000000e+12 8.665232086263297852e+12 6.915813945088769010e-01
-5.366871421507970536e-06 1.595630262720000000e+12 1.296740090121724609e+13 6.915813945088769010e-01
1.946425118931568071e-06 2.358623133507000000e+12 1.916317869770334766e+13 6.915813945088769010e-01
