# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
3.697957844425651283e-07 2.055157185000000000e+09 2.055157185000000000e+09 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
-5.297228851466575389e-08 3.242171739000000000e+09 3.242171739000000000e+09 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
6.178464170167575572e-07 5.116926149000000000e+09 5.116926149000000000e+09 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
-5.229913280345223098e-07 8.077054365000000000e+09 8.077054365000000000e+09 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
1.260680669785449921e-07 1.275083525200000000e+10 1.275083525200000000e+10 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
-4.861031039347170154e-08 2.013721006200000000e+10 2.013721006200000000e+10 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
-3.353089191024532398e-07 3.181452151900000000e+10 3.181452151900000000e+10 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
-1.436601141674611605e-07 5.025856864700000000e+10 5.025856864700000000e+10 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
5.757428624645996080e-09 7.939799366400000000e+10 7.939799366400000000e+10 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
3.338813472821156375e-07 1.254422899200000000e+11 1.254422899200000000e+11 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
2.172827967931599333e-07 1.981253407060000000e+11 1.981253407060000000e+11 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
2.952285174919723507e-07 3.127042524760000000e+11 3.127042524760000000e+11 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
3.100411170894174211e-07 4.929003967290000000e+11 4.929003967290000000e+11 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
2.025635966377177951e-07 7.755681808030000000e+11 7.755681808030000000e+11 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
2.899621303949099817e-07 1.217660548399000000e+12 1.217660548399000000e+12 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
3.557575463473081742e-07 1.906471037106000000e+12 1.906471037106000000e+12 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
4.514755329210203309e-07 2.975706794694000000e+12 2.975706794694000000e+12 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
6.230977772804244421e-07 4.626320191888000000e+12 4.626320191888000000e+12 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
9.492447355271447268e-07 7.157923093543000000e+12 7.157923093543000000e+12 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
9.715477086501299594e-07 1.102750771033000000e+13 1.102750771033000000e+13 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
1.049726223248846660e-06 1.692562095368300000e+13 1.692562095368300000e+13 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
9.144960168978421561e-07 2.584628339766200000e+13 2.584628339766200000e+13 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
8.229313964855485669e-07 3.917428033904500000e+13 3.917428033904500000e+13 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
6.382823663438217659e-07 5.872365946783100000e+13 5.872365946783100000e+13 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
-4.992575625057996188e-08 8.663718408938600000e+13 8.663718408938600000e+13 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
-1.242143928850885927e-06 1.256253340134490000e+14 1.256253340134490000e+14 1.000000000000000000e+00 1.413738000000000000e+06 7.068690000000000000e+07
