# theta, gamma_x
2.805046135754705627e+00 -3.136505156107208560e-06
3.531343861556119457e+00 1.215271269385118247e-06
4.445698525095699516e+00 -3.959328100728094501e-06
5.596802846418014177e+00 -6.555458426140599766e-06
7.045957328156546851e+00 -1.559337315806379799e-06
8.870334730832327708e+00 6.024174911255923386e-06
1.116708980376357552e+01 3.575721509350663501e-06
1.405853312974346814e+01 -3.328112146554190540e-06
1.769864460958168095e+01 2.223838101229192961e-06
2.228127345331300901e+01 -5.163486409425422164e-08
2.805046135750647807e+01 -1.234830814643041991e-06
3.531343861551010122e+01 5.269488988495563806e-07
4.445698525089266440e+01 6.249376947328551120e-07
5.596802846409915588e+01 5.753013956555652800e-07
7.045957328146349141e+01 1.734866260424000244e-06
8.870334730819496372e+01 2.132207830005248556e-06
1.116708980374742026e+02 -4.371492258910247297e-07
1.405853312972313063e+02 -5.399018819913472595e-06
1.769864460955607228e+02 -7.881452096900151789e-06
2.228127345328078661e+02 -4.488408432803918307e-06
2.805046135746590039e+02 -1.341782305519315991e-06
3.531343861545901746e+02 -5.627705331287086455e-07
4.445698525082834749e+02 -1.022757437449839135e-06
5.596802846401818670e+02 -2.052099093169220458e-06
7.045957328136156548e+02 -3.192052264359826749e-06
8.870334730806664538e+02 -1.116334699379906337e-06
