# theta, gamma_x
2.805046135754705627e+00 2.374444433901728630e-05
3.531343861556119457e+00 2.161158069652477096e-06
4.445698525095699516e+00 9.330555118313747044e-06
5.596802846418014177e+00 -1.117376627010335697e-05
7.045957328156546851e+00 -7.013850048216710783e-07
8.870334730832327708e+00 -6.082841582530605877e-06
1.116708980376357552e+01 -2.401282487887625190e-06
1.405853312974346814e+01 3.797958542090608446e-06
1.769864460958168095e+01 -4.506909088929947238e-06
2.228127345331300901e+01 -1.978549972737231427e-06
2.805046135750647807e+01 -1.899879585678568013e-06
3.531343861551010122e+01 1.621904057303763469e-06
4.445698525089266440e+01 3.106330146130629947e-06
5.596802846409915588e+01 1.611608950175950785e-06
7.045957328146349141e+01 -3.472614947858999528e-07
8.870334730819496372e+01 -4.163903848821333589e-06
1.116708980374742026e+02 -3.437406619118387556e-06
1.405853312972313063e+02 -2.290416143985452030e-06
1.769864460955607228e+02 -2.221910157660566012e-06
2.228127345328078661e+02 -2.093839888368879492e-06
2.805046135746590039e+02 -1.068180294478854706e-06
3.531343861545901746e+02 -3.806198919216600379e-06
4.445698525082834749e+02 -8.227289204540687599e-06
5.596802846401818670e+02 -7.187454428166530566e-06
7.045957328136156548e+02 -4.436693664570631812e-06
8.870334730806664538e+02 1.700198670896137019e-06
