# theta, gamma_x
2.805046135754705627e+00 1.206249554842593864e-05
3.531343861556119457e+00 1.697036523467250442e-05
4.445698525095699516e+00 2.105162289438261706e-06
5.596802846418014177e+00 -7.087244637649625691e-06
7.045957328156546851e+00 -1.696714145055856269e-06
8.870334730832327708e+00 -1.842334385692299330e-06
1.116708980376357552e+01 -3.752767302062938003e-06
1.405853312974346814e+01 -2.226632173217898083e-07
1.769864460958168095e+01 -3.960358057899947963e-06
2.228127345331300901e+01 -2.729172850754402736e-06
2.805046135750647807e+01 -1.802823837312937052e-06
3.531343861551010122e+01 3.918518504128494943e-06
4.445698525089266440e+01 3.904200254164515929e-06
5.596802846409915588e+01 2.329155239320948427e-06
7.045957328146349141e+01 -9.059483080555892761e-07
8.870334730819496372e+01 -3.547426359665047200e-06
1.116708980374742026e+02 -3.012651986089550942e-06
1.405853312972313063e+02 -2.455578470813558501e-06
1.769864460955607228e+02 -2.012357032861510840e-06
2.228127345328078661e+02 -2.128811839207264425e-06
2.805046135746590039e+02 -9.083867791016739826e-07
3.531343861545901746e+02 -3.736897639465776823e-06
4.445698525082834749e+02 -8.367861747518651197e-06
5.596802846401818670e+02 -7.041109232532065278e-06
7.045957328136156548e+02 -4.327899707768390588e-06
8.870334730806664538e+02 1.665984304088037258e-06
