# theta, gamma_x
2.805046135754705627e+00 8.182412281813256425e-06
3.531343861556119457e+00 4.944532002292834207e-06
4.445698525095699516e+00 6.756567804376955416e-06
5.596802846418014177e+00 3.799072193675514710e-06
7.045957328156546851e+00 -2.095626292053430813e-06
8.870334730832327708e+00 -3.196352532589296681e-06
1.116708980376357552e+01 -3.432208432711000333e-06
1.405853312974346814e+01 -1.612560003244276566e-06
1.769864460958168095e+01 -1.429260471521273488e-06
2.228127345331300901e+01 -1.615022426090668979e-06
2.805046135750647807e+01 -3.259067356817830233e-06
3.531343861551010122e+01 -2.601881395495443527e-06
4.445698525089266440e+01 -1.271045156290997422e-06
5.596802846409915588e+01 -2.828354960932024641e-06
7.045957328146349141e+01 -1.437711602839236395e-06
8.870334730819496372e+01 -3.791324282666363162e-06
1.116708980374742026e+02 -5.805015438840790948e-06
1.405853312972313063e+02 -7.784786489508380703e-06
1.769864460955607228e+02 -9.615160831203334253e-06
2.228127345328078661e+02 -1.196767026942710137e-05
2.805046135746590039e+02 -8.796025449215097696e-06
3.531343861545901746e+02 -5.797815957913851952e-06
4.445698525082834749e+02 -2.457466776190870351e-06
5.596802846401818670e+02 -2.891333852736395767e-06
7.045957328136156548e+02 -4.596069484941974093e-06
8.870334730806664538e+02 7.287749728569002098e-07
