# theta, gamma_x
2.805046135754705627e+00 1.114040637457671988e-05
3.531343861556119457e+00 2.310898682122808617e-06
4.445698525095699516e+00 5.065459975362234705e-06
5.596802846418014177e+00 1.900195720074629499e-06
7.045957328156546851e+00 -4.625727846004367333e-06
8.870334730832327708e+00 -3.701024305497202182e-06
1.116708980376357552e+01 -2.157778849675368747e-06
1.405853312974346814e+01 1.633379248257670391e-06
1.769864460958168095e+01 -5.382111744588637854e-06
2.228127345331300901e+01 -6.018585957802391824e-06
2.805046135750647807e+01 3.212444766027831295e-07
3.531343861551010122e+01 1.467029795325620296e-06
4.445698525089266440e+01 4.588339444580101643e-06
5.596802846409915588e+01 3.070412972556390013e-06
7.045957328146349141e+01 5.985965887850480770e-06
8.870334730819496372e+01 7.509948055752185821e-06
1.116708980374742026e+02 3.573655566240749788e-06
1.405853312972313063e+02 3.358171090461894098e-06
1.769864460955607228e+02 -1.013368810884584722e-06
2.228127345328078661e+02 -4.619442347900937874e-06
2.805046135746590039e+02 -7.004605686221509606e-06
3.531343861545901746e+02 -5.360477404709570036e-06
4.445698525082834749e+02 -2.519872979938297920e-06
5.596802846401818670e+02 -4.578119827917652920e-06
7.045957328136156548e+02 -3.412045196039662478e-06
8.870334730806664538e+02 1.905723578398593115e-07
