# theta, gamma_x
2.805046135754705627e+00 4.736513767194893764e-06
3.531343861556119457e+00 1.136118278361593914e-05
4.445698525095699516e+00 9.069089558139342577e-06
5.596802846418014177e+00 -1.933272437903841381e-06
7.045957328156546851e+00 -8.712677528994814191e-06
8.870334730832327708e+00 -5.124881941778154216e-06
1.116708980376357552e+01 2.833282633892991730e-06
1.405853312974346814e+01 9.112222248068947000e-07
1.769864460958168095e+01 -6.299578056912317822e-06
2.228127345331300901e+01 -5.520138860308171580e-06
2.805046135750647807e+01 -1.659607805706942805e-06
3.531343861551010122e+01 2.360467298179398037e-06
4.445698525089266440e+01 4.259770827681824692e-06
5.596802846409915588e+01 2.349575376675485861e-06
7.045957328146349141e+01 6.443306438836977455e-06
8.870334730819496372e+01 8.196347145261666275e-06
1.116708980374742026e+02 3.552304157149438215e-06
1.405853312972313063e+02 3.301314445196124381e-06
1.769864460955607228e+02 -9.726941919942081174e-07
2.228127345328078661e+02 -4.572995858800856202e-06
2.805046135746590039e+02 -7.064321688974539536e-06
3.531343861545901746e+02 -5.523052919251693830e-06
4.445698525082834749e+02 -2.354016968041483404e-06
5.596802846401818670e+02 -4.868156313539074277e-06
7.045957328136156548e+02 -3.291595593266425282e-06
8.870334730806664538e+02 1.695280319993241915e-07
