# theta, gamma_t
2.805046135754908576e+00 1.134011982145970545e-03
3.531343861556885511e+00 7.867551059968197046e-04
4.445698525097306231e+00 6.369950126189769446e-04
5.596802846420849242e+00 5.528151409918047234e-04
7.045957328161134292e+00 4.489514396596278826e-04
8.870334730839386950e+00 3.999357097214050979e-04
1.116708980377407912e+01 3.677956255903502727e-04
1.405853312975872704e+01 3.000953024478529010e-04
1.769864460960344488e+01 2.695883058201762792e-04
2.228127345334363341e+01 2.182945317653640633e-04
2.805046135754907866e+01 2.017917282151295748e-04
3.531343861556884889e+01 1.673627045366740381e-04
4.445698525097307652e+01 1.421642207910071571e-04
5.596802846420851552e+01 1.221973194423837548e-04
7.045957328161131272e+01 9.019998687406638872e-05
8.870334730839388726e+01 6.190940843076789127e-05
1.116708980377407130e+02 4.797852010844042020e-05
1.405853312975872882e+02 3.471744178805761372e-05
1.769864460960343422e+02 3.006201729308560482e-05
2.228127345334363838e+02 2.455981517530808069e-05
2.805046135754906231e+02 1.072864432956603511e-05
3.531343861556885599e+02 1.466243377621544042e-05
4.445698525097302536e+02 6.899423025030734959e-06
5.596802846420847573e+02 -3.294015891523903724e-06
7.045957328161139230e+02 -2.582063549018345924e-07
8.870334730839383610e+02 8.536537439076478917e-07
