# theta, gamma_t
2.805046135754908576e+00 2.822850875952517564e-04
3.531343861556885511e+00 1.580136122114751522e-04
4.445698525097306231e+00 1.346144875782213370e-04
5.596802846420849242e+00 1.513555015458538020e-04
7.045957328161134292e+00 1.276153520644755313e-04
8.870334730839386950e+00 1.149060862540161914e-04
1.116708980377407912e+01 8.547605748718588921e-05
1.405853312975872704e+01 6.343125207639546583e-05
1.769864460960344488e+01 6.743290322536535115e-05
2.228127345334363341e+01 2.919530539092468732e-05
2.805046135754907866e+01 4.084242789892291847e-05
3.531343861556884889e+01 1.515916450523015065e-05
4.445698525097307652e+01 1.750725489530173477e-05
5.596802846420851552e+01 5.994337236505983085e-06
7.045957328161131272e+01 1.944039680565801711e-05
8.870334730839388726e+01 1.092130990054452939e-05
1.116708980377407130e+02 1.141406523965640937e-05
1.405853312975872882e+02 7.536029189958030937e-06
1.769864460960343422e+02 4.474233472907646365e-06
2.228127345334363838e+02 5.388343845395285983e-06
2.805046135754906231e+02 5.139538515488306595e-06
3.531343861556885599e+02 3.298939016253757892e-06
4.445698525097302536e+02 -9.018950109686784196e-07
5.596802846420847573e+02 -2.003546610947931355e-07
7.045957328161139230e+02 1.060367495689800740e-06
8.870334730839383610e+02 -1.393529394605185967e-06
