# theta, gamma_t
2.805046135754908576e+00 6.741230759494424782e-04
3.531343861556885511e+00 4.714015833288485850e-04
4.445698525097306231e+00 4.371592598663202552e-04
5.596802846420849242e+00 3.403684739002829120e-04
7.045957328161134292e+00 2.822829440109820881e-04
8.870334730839386950e+00 1.896474370500137287e-04
1.116708980377407912e+01 1.437013097149096553e-04
1.405853312975872704e+01 1.318574685925053827e-04
1.769864460960344488e+01 1.229049709894009857e-04
2.228127345334363341e+01 9.097209989276583485e-05
2.805046135754907866e+01 9.110078365392673553e-05
3.531343861556884889e+01 7.327969162647245702e-05
4.445698525097307652e+01 5.985280191331263165e-05
5.596802846420851552e+01 4.708356451947253243e-05
7.045957328161131272e+01 3.318233402658425993e-05
8.870334730839388726e+01 2.603037249793370932e-05
1.116708980377407130e+02 2.402709625831840951e-05
1.405853312975872882e+02 2.048514199404999637e-05
1.769864460960343422e+02 1.974620001497938882e-05
2.228127345334363838e+02 1.789188349017441318e-05
2.805046135754906231e+02 1.484928507348383435e-05
3.531343861556885599e+02 1.144715996807310732e-05
4.445698525097302536e+02 5.179743998029065382e-06
5.596802846420847573e+02 3.793064696747951262e-06
7.045957328161139230e+02 1.505400741731834834e-07
8.870334730839383610e+02 -3.160239523303025346e-06
