# theta, gamma_t
2.805046135754908576e+00 1.664286961239756692e-03
3.531343861556885511e+00 1.371783431547767039e-03
4.445698525097306231e+00 1.102925610335003500e-03
5.596802846420849242e+00 8.698048941769718958e-04
7.045957328161134292e+00 7.151559258458701097e-04
8.870334730839386950e+00 5.704168378080539661e-04
1.116708980377407912e+01 4.475862943764448583e-04
1.405853312975872704e+01 3.689119320064318617e-04
1.769864460960344488e+01 3.139048744466203062e-04
2.228127345334363341e+01 2.698815520636778397e-04
2.805046135754907866e+01 2.252997320702289125e-04
3.531343861556884889e+01 1.892719821776193165e-04
4.445698525097307652e+01 1.615129476673705694e-04
5.596802846420851552e+01 1.387895065247593941e-04
7.045957328161131272e+01 1.186422937863953239e-04
8.870334730839388726e+01 9.752622107708766781e-05
1.116708980377407130e+02 7.971444639221750457e-05
1.405853312975872882e+02 6.406444111231579790e-05
1.769864460960343422e+02 5.267717348320722818e-05
2.228127345334363838e+02 4.196325521253451416e-05
2.805046135754906231e+02 3.073910744022047596e-05
3.531343861556885599e+02 2.810040877702591275e-05
4.445698525097302536e+02 1.595161731552266094e-05
5.596802846420847573e+02 9.474642710978436577e-06
7.045957328161139230e+02 2.410564282195320797e-06
8.870334730839383610e+02 -5.269874242552980895e-06
