# theta, gamma_t
2.805046135754908576e+00 5.087922469193613580e-04
3.531343861556885511e+00 4.657566199603163778e-04
4.445698525097306231e+00 3.621247142083237392e-04
5.596802846420849242e+00 3.231017057636375363e-04
7.045957328161134292e+00 2.323517604870857923e-04
8.870334730839386950e+00 2.381661678613305989e-04
1.116708980377407912e+01 1.764122997431957361e-04
1.405853312975872704e+01 1.433687139227387435e-04
1.769864460960344488e+01 9.251779549443025163e-05
2.228127345334363341e+01 9.097176776052252303e-05
2.805046135754907866e+01 6.921031728303758083e-05
3.531343861556884889e+01 5.696492917017068774e-05
4.445698525097307652e+01 4.869612156241549128e-05
5.596802846420851552e+01 3.932444851551104533e-05
7.045957328161131272e+01 3.776390482145311164e-05
8.870334730839388726e+01 2.669576404279634402e-05
1.116708980377407130e+02 1.966226825491472361e-05
1.405853312975872882e+02 1.578312481868259225e-05
1.769864460960343422e+02 1.739290240947677336e-05
2.228127345334363838e+02 1.329422650387303752e-05
2.805046135754906231e+02 1.467077074862210460e-05
3.531343861556885599e+02 7.310855228957849812e-06
4.445698525097302536e+02 3.737605092474952396e-06
5.596802846420847573e+02 2.402604413383686339e-06
7.045957328161139230e+02 -5.001625188266584981e-07
8.870334730839383610e+02 -6.445769279597086467e-07
