# theta, gamma_t
2.805046135754908576e+00 9.149056071651722345e-04
3.531343861556885511e+00 8.551648820375676047e-04
4.445698525097306231e+00 6.271658160890362498e-04
5.596802846420849242e+00 4.559229885568789778e-04
7.045957328161134292e+00 3.146075531116714866e-04
8.870334730839386950e+00 3.229074339465564129e-04
1.116708980377407912e+01 2.520510146277820480e-04
1.405853312975872704e+01 2.099198671828229532e-04
1.769864460960344488e+01 1.907417872599079212e-04
2.228127345334363341e+01 1.628484312662331168e-04
2.805046135754907866e+01 1.439763883864701255e-04
3.531343861556884889e+01 1.349285638197194887e-04
4.445698525097307652e+01 1.128101304996449164e-04
5.596802846420851552e+01 8.988341485338347751e-05
7.045957328161131272e+01 7.671575099034375078e-05
8.870334730839388726e+01 6.816847413638246062e-05
1.116708980377407130e+02 5.738113751606308991e-05
1.405853312975872882e+02 4.109498650522722850e-05
1.769864460960343422e+02 3.132948495285335785e-05
2.228127345334363838e+02 2.004372900982528255e-05
2.805046135754906231e+02 1.435561194235236883e-05
3.531343861556885599e+02 1.121877953390996859e-05
4.445698525097302536e+02 9.864390035310420963e-06
5.596802846420847573e+02 5.983889267754556991e-06
7.045957328161139230e+02 5.738749456633814894e-06
8.870334730839383610e+02 2.875747639277385467e-06
