# theta, gamma_t
2.805046135754908576e+00 5.345947752699962968e-05
3.531343861556885511e+00 -8.549351880900453557e-05
4.445698525097306231e+00 -5.420541380621389760e-05
5.596802846420849242e+00 7.653371731734440577e-06
7.045957328161134292e+00 -4.480780265972155206e-07
8.870334730839386950e+00 3.943161472070650975e-05
1.116708980377407912e+01 9.033999757693186454e-07
1.405853312975872704e+01 7.112526768672747228e-06
1.769864460960344488e+01 3.702942657450213548e-05
2.228127345334363341e+01 1.333414116710114070e-05
2.805046135754907866e+01 2.974264154770590593e-06
3.531343861556884889e+01 6.137541237999955091e-06
4.445698525097307652e+01 9.961607855061486820e-06
5.596802846420851552e+01 1.655906857547225943e-06
7.045957328161131272e+01 4.889974264065348176e-06
8.870334730839388726e+01 7.715533920586040373e-06
1.116708980377407130e+02 1.393963468090280745e-06
1.405853312975872882e+02 -1.447670878171964789e-06
1.769864460960343422e+02 4.192076520204633436e-06
2.228127345334363838e+02 3.340196775776996518e-06
2.805046135754906231e+02 -9.227209148556751451e-07
3.531343861556885599e+02 6.217602561077850648e-06
4.445698525097302536e+02 4.713254110386829804e-06
5.596802846420847573e+02 1.592653988800715040e-06
7.045957328161139230e+02 3.035512581646142772e-06
8.870334730839383610e+02 -1.416048682354007111e-06
