# theta, boost
2.805046135754908576e+00 1.008459523642592393e+00
3.531343861556885511e+00 1.007893512662149771e+00
4.445698525097306231e+00 1.007148980673047145e+00
5.596802846420849242e+00 1.006309382422322374e+00
7.045957328161134292e+00 1.005640727608110296e+00
8.870334730839386950e+00 1.005089326839660790e+00
1.116708980377407912e+01 1.004425969653307105e+00
1.405853312975872704e+01 1.004041083706738169e+00
1.769864460960344488e+01 1.003575994603173482e+00
2.228127345334363341e+01 1.003375940508218322e+00
2.805046135754907866e+01 1.003209459000575121e+00
3.531343861556884889e+01 1.003322042425249805e+00
4.445698525097307652e+01 1.003465211274095825e+00
5.596802846420851552e+01 1.003454436819293472e+00
7.045957328161131272e+01 1.003518142284375303e+00
8.870334730839388726e+01 1.003269044755906947e+00
1.116708980377407130e+02 1.003135938967408824e+00
1.405853312975872882e+02 1.003645984888166476e+00
1.769864460960343422e+02 1.004145676824919065e+00
2.228127345334363838e+02 1.004159367618497667e+00
2.805046135754906231e+02 1.004670653102332611e+00
3.531343861556885599e+02 1.004851647743338683e+00
4.445698525097302536e+02 1.005027836450787193e+00
5.596802846420847573e+02 1.005138562301556293e+00
7.045957328161139230e+02 1.005453982819116021e+00
8.870334730839383610e+02 1.006014829905228281e+00
