# theta, boost
2.805046135754908576e+00 1.079711753967552923e+00
3.531343861556885511e+00 1.066991200489148195e+00
4.445698525097306231e+00 1.056058740935052587e+00
5.596802846420849242e+00 1.047160665875748409e+00
7.045957328161134292e+00 1.039927948907457989e+00
8.870334730839386950e+00 1.034012065295201177e+00
1.116708980377407912e+01 1.029185487053519532e+00
1.405853312975872704e+01 1.025065684748905248e+00
1.769864460960344488e+01 1.021677888270950074e+00
2.228127345334363341e+01 1.018439816136488929e+00
2.805046135754907866e+01 1.015512285637325762e+00
3.531343861556884889e+01 1.013004975410658259e+00
4.445698525097307652e+01 1.010765244931724371e+00
5.596802846420851552e+01 1.009008828375625777e+00
7.045957328161131272e+01 1.007366955162282141e+00
8.870334730839388726e+01 1.005956659145370358e+00
1.116708980377407130e+02 1.004875902198257398e+00
1.405853312975872882e+02 1.004059309754281815e+00
1.769864460960343422e+02 1.003819525348491393e+00
2.228127345334363838e+02 1.003654569735502156e+00
2.805046135754906231e+02 1.003655791001475839e+00
3.531343861556885599e+02 1.003637791728688278e+00
4.445698525097302536e+02 1.003306749342518289e+00
5.596802846420847573e+02 1.002586654114352882e+00
7.045957328161139230e+02 1.002511406769621471e+00
8.870334730839383610e+02 1.003347321046077045e+00
