# theta, boost
2.805046135754908576e+00 1.003516530114947791e+00
3.531343861556885511e+00 1.004096710312246898e+00
4.445698525097306231e+00 1.003953133571888312e+00
5.596802846420849242e+00 1.003604956788280100e+00
7.045957328161134292e+00 1.003216262489967425e+00
8.870334730839386950e+00 1.003186799334649271e+00
1.116708980377407912e+01 1.003182892738100573e+00
1.405853312975872704e+01 1.003072664372342881e+00
1.769864460960344488e+01 1.002874259906354926e+00
2.228127345334363341e+01 1.002821703031487655e+00
2.805046135754907866e+01 1.002857504958947432e+00
3.531343861556884889e+01 1.003262241281987377e+00
4.445698525097307652e+01 1.003533944940171008e+00
5.596802846420851552e+01 1.003704917810226194e+00
7.045957328161131272e+01 1.003811163007027885e+00
8.870334730839388726e+01 1.003657141365815963e+00
1.116708980377407130e+02 1.003709939961506148e+00
1.405853312975872882e+02 1.004164569728686507e+00
1.769864460960343422e+02 1.004670366885000110e+00
2.228127345334363838e+02 1.005036585197547572e+00
2.805046135754906231e+02 1.005369675578161814e+00
3.531343861556885599e+02 1.005540445584447440e+00
4.445698525097302536e+02 1.005392408804585136e+00
5.596802846420847573e+02 1.004670015726768284e+00
7.045957328161139230e+02 1.004664554576669477e+00
8.870334730839383610e+02 1.004920513969117080e+00
