# theta, boost
2.805046135754908576e+00 1.028120115467670459e+00
3.531343861556885511e+00 1.024779274201840451e+00
4.445698525097306231e+00 1.021598875801600359e+00
5.596802846420849242e+00 1.019243540920931057e+00
7.045957328161134292e+00 1.016662580828218365e+00
8.870334730839386950e+00 1.014415921408653887e+00
1.116708980377407912e+01 1.012446587947662513e+00
1.405853312975872704e+01 1.010649355971288577e+00
1.769864460960344488e+01 1.008832361595818350e+00
2.228127345334363341e+01 1.007568039661261627e+00
2.805046135754907866e+01 1.006341280314737130e+00
3.531343861556884889e+01 1.005552341715130193e+00
4.445698525097307652e+01 1.004800261074255463e+00
5.596802846420851552e+01 1.004131551084231244e+00
7.045957328161131272e+01 1.003833911816065516e+00
8.870334730839388726e+01 1.003628073261834341e+00
1.116708980377407130e+02 1.003661234903450161e+00
1.405853312975872882e+02 1.003842489585330622e+00
1.769864460960343422e+02 1.004259988108225254e+00
2.228127345334363838e+02 1.004664313011368826e+00
2.805046135754906231e+02 1.004858488164305674e+00
3.531343861556885599e+02 1.005042838702072006e+00
4.445698525097302536e+02 1.004973629855405060e+00
5.596802846420847573e+02 1.004373796051690748e+00
7.045957328161139230e+02 1.004491502395378211e+00
8.870334730839383610e+02 1.004820877853864758e+00
