# theta, gamma_t
2.805046135754908576e+00 8.078263407042913382e-08
3.531343861556885511e+00 2.909863089485174245e-06
4.445698525097306231e+00 9.978259414257039117e-07
5.596802846420849242e+00 -1.141565707019158207e-06
7.045957328161134292e+00 -1.300824418194165743e-07
8.870334730839386950e+00 -2.558506902261212352e-07
1.116708980377407912e+01 -9.874682236081644681e-07
1.405853312975872704e+01 -2.795560869858981620e-07
1.769864460960344488e+01 4.577852777370972210e-07
2.228127345334363341e+01 -2.352008349994790746e-08
2.805046135754907866e+01 5.957460874700900154e-07
3.531343861556884889e+01 1.648174152723519656e-09
4.445698525097307652e+01 -4.683256873195335812e-07
5.596802846420851552e+01 -5.096967071401654079e-07
7.045957328161131272e+01 -2.932608943871186546e-07
8.870334730839388726e+01 -9.942385140440832976e-08
1.116708980377407130e+02 -1.361751287010307793e-07
1.405853312975872882e+02 -2.699152115967962963e-07
1.769864460960343422e+02 -1.701685596332490924e-07
2.228127345334363838e+02 -6.665501094499420699e-08
2.805046135754906231e+02 2.790958395294881815e-08
3.531343861556885599e+02 1.631690685571388910e-07
4.445698525097302536e+02 5.799251934318067674e-08
5.596802846420847573e+02 -5.715715664009143971e-08
7.045957328161139230e+02 -1.283224026805645612e-09
8.870334730839383610e+02 1.934134960358883216e-07
