# theta, gamma_x
2.805046135754908576e+00 2.863293354927665391e-08
3.531343861556885511e+00 -1.058402139652774718e-05
4.445698525097306231e+00 -7.560447820526914527e-06
5.596802846420849242e+00 -1.222701484140847565e-05
7.045957328161134292e+00 -5.788397915828882392e-06
8.870334730839386950e+00 1.928544142089316315e-06
1.116708980377407912e+01 1.987351448961274269e-06
1.405853312975872704e+01 -3.869115399849372027e-06
1.769864460960344488e+01 4.557244818524924016e-06
2.228127345334363341e+01 3.509968647158926402e-06
2.805046135754907866e+01 -7.302387680069853059e-07
3.531343861556884889e+01 3.495078183836065095e-06
4.445698525097307652e+01 3.922026389251123887e-06
5.596802846420851552e+01 2.801018131476889046e-06
7.045957328161131272e+01 2.371341658596177135e-06
8.870334730839388726e+01 2.713428626332704812e-06
1.116708980377407130e+02 -5.785553975286752880e-10
1.405853312975872882e+02 -3.795081872988837043e-06
1.769864460960343422e+02 -6.466206816587758042e-06
2.228127345334363838e+02 -5.384625057991482371e-06
2.805046135754906231e+02 -5.137172070888965558e-06
3.531343861556885599e+02 -5.665465577143772167e-06
4.445698525097302536e+02 -6.581422405730741316e-06
5.596802846420847573e+02 -8.589137681944284460e-06
7.045957328161139230e+02 -1.118499835688865363e-05
8.870334730839383610e+02 -1.231840262939667208e-05
