# theta, gamma_x
2.805046135754908576e+00 4.380750199215689346e-07
3.531343861556885511e+00 5.869615238789686379e-06
4.445698525097306231e+00 2.151240063395831204e-06
5.596802846420849242e+00 4.646954539798201589e-06
7.045957328161134292e+00 8.508563517646994739e-07
8.870334730839386950e+00 -2.481580858059474636e-07
1.116708980377407912e+01 2.303998555118620860e-06
1.405853312975872704e+01 1.715532184937515698e-07
1.769864460960344488e+01 -4.019797948473625888e-06
2.228127345334363341e+01 -7.508309813864933812e-06
2.805046135754907866e+01 -8.955239763846561751e-07
3.531343861556884889e+01 1.412469432065846329e-06
4.445698525097307652e+01 3.723284956884272807e-06
5.596802846420851552e+01 2.535613086597629763e-06
7.045957328161131272e+01 4.077714899050942136e-06
8.870334730839388726e+01 6.172104785840213960e-06
1.116708980377407130e+02 1.867794361512681424e-06
1.405853312975872882e+02 4.117912937808107355e-06
1.769864460960343422e+02 -1.833505862547722403e-06
2.228127345334363838e+02 -8.322046347466853850e-06
2.805046135754906231e+02 -1.120715628298583671e-05
3.531343861556885599e+02 -7.526444210498275304e-06
4.445698525097302536e+02 -6.008020296249532356e-06
5.596802846420847573e+02 -8.099851072850404685e-06
7.045957328161139230e+02 -6.213713630042791262e-06
8.870334730839383610e+02 3.363684174848923586e-06
