# xi_im, xi_npair, xi_weight, Rg
6.127032932586829066e-06 4.224377200000000000e+07 3.813202052741971016e+08 6.786761501920892670e-01
8.932713074172270230e-06 6.616600900000000000e+07 5.974053731103062630e+08 6.786761501920892670e-01
2.655058755944236871e-05 1.042205810000000000e+08 9.409484414209594727e+08 6.786761501920892670e-01
3.274247148936958645e-05 1.641392280000000000e+08 1.481835505270650387e+09 6.786761501920892670e-01
1.704354067884287309e-05 2.586505610000000000e+08 2.334916686355870247e+09 6.786761501920892670e-01
8.161840471360731316e-06 4.078332940000000000e+08 3.681362424414459229e+09 6.786761501920892670e-01
7.099808695699828015e-06 6.434544120000000000e+08 5.807867036233410835e+09 6.786761501920892670e-01
3.614594020983319272e-06 1.014948144000000000e+09 9.160836169960006714e+09 6.786761501920892670e-01
-4.074007638629897161e-06 1.601172161000000000e+09 1.445148743512425804e+10 6.786761501920892670e-01
-1.312009456353051859e-05 2.527920539000000000e+09 2.281589955899523544e+10 6.786761501920892670e-01
7.909119817732208740e-07 3.989661060000000000e+09 3.600885483683445740e+10 6.786761501920892670e-01
1.461478294189980107e-06 6.297036020000000000e+09 5.683595645425521851e+10 6.786761501920892670e-01
4.771504012903095642e-07 9.930848930000000000e+09 8.963675875717477417e+10 6.786761501920892670e-01
4.910098476303421375e-06 1.564460823800000000e+10 1.412161409471208496e+11 6.786761501920892670e-01
4.548931216795681073e-06 2.461621318100000000e+10 2.222017095030261536e+11 6.786761501920892670e-01
7.999092886924711820e-06 3.865429604700000000e+10 3.489157292310704346e+11 6.786761501920892670e-01
2.263367593810282597e-06 6.060723655400000000e+10 5.470637493321801147e+11 6.786761501920892670e-01
4.228834813649851338e-06 9.483682678900000000e+10 8.560611394333474121e+11 6.786761501920892670e-01
1.957362112997423525e-06 1.478729959770000000e+11 1.334848414540629395e+12 6.786761501920892670e-01
-2.596502045069345049e-06 2.297485492720000000e+11 2.073996135018817139e+12 6.786761501920892670e-01
-3.232710411716883532e-06 3.559321083990000000e+11 3.213275337939252930e+12 6.786761501920892670e-01
-2.645532309342687201e-06 5.486295191550000000e+11 4.953121070934113281e+12 6.786761501920892670e-01
-1.211174220902177777e-06 8.400842171240000000e+11 7.584788591166874023e+12 6.786761501920892670e-01
-4.385166137083469427e-06 1.273604614007000000e+12 1.149923667655754297e+13 6.786761501920892670e-01
-1.216246987140096263e-06 1.908115697604000000e+12 1.722877797597591992e+13 6.786761501920892670e-01
-4.149058210460816452e-07 2.824157510639000000e+12 2.549960453466792969e+13 6.786761501920892670e-01
