# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
-2.816092307102778307e-06 1.448810685000000000e+09 1.307239330222000313e+10 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
-3.196423231486493054e-06 2.264911248000000000e+09 2.043919095060540390e+10 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
8.686017126558851173e-06 3.569636435000000000e+09 3.221361364660023117e+10 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
3.177839118561961160e-06 5.626304138000000000e+09 5.077421453283065796e+10 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
3.053370233268724778e-06 8.869607237000000000e+09 8.004280984400926208e+10 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
3.835216571398345099e-07 1.399211738500000000e+10 1.262700623807419739e+11 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
3.038602266482106139e-06 2.208887323800000000e+10 1.993406641929255371e+11 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
2.275039861320123709e-06 3.485035938800000000e+10 3.145091546750386353e+11 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
-3.499158274109565763e-06 5.500140075900000000e+10 4.963699359972651978e+11 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
-5.581862080169282456e-06 8.684611954400000000e+10 7.837687364374980469e+11 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
-1.520687115572380672e-06 1.370833430570000000e+11 1.237172434763114746e+12 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
1.023646284767816101e-06 2.163329296200000000e+11 1.952442624239118164e+12 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
2.896737823108434009e-06 3.410997903910000000e+11 3.078556331601306152e+12 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
2.000207857432543248e-06 5.373221797070000000e+11 4.849672749637160156e+12 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
3.915010918386763506e-06 8.453754236770000000e+11 7.630330107865577148e+12 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
4.855558642227623423e-06 1.327764603611000000e+12 1.198470404760026953e+13 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
2.771199045452359285e-06 2.082073845567000000e+12 1.879376812878287109e+13 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
2.289516074175590700e-06 3.256613324594000000e+12 2.939653380577046875e+13 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
-7.148933117329281970e-07 5.076295229144000000e+12 4.582289127330887500e+13 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
-3.396773489531819482e-06 7.887637156987000000e+12 7.120399838021364062e+13 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
-4.709931131336041643e-06 1.221392166061900000e+13 1.102630818539227969e+14 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
-3.628797552628433122e-06 1.882934386157700000e+13 1.699938961125020000e+14 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
-1.675217881056276476e-06 2.882452206130600000e+13 2.602461669883095625e+14 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
-3.169351777386098768e-06 4.370318918511200000e+13 3.945929930221227500e+14 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
-2.247014508957640570e-06 6.546228096034300000e+13 5.910809220119077500e+14 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
6.563118401833316088e-08 9.684397122949400000e+13 8.744334046115843750e+14 6.786761501920892670e-01 1.218080000000000000e+06 6.090400000000000000e+07
