# xi_im, xi_npair, xi_weight, Rg
-8.123292491881980786e-05 2.122181300000000000e+07 3.239178608675885201e+08 8.603567189265807214e-01
2.635940694565239715e-05 3.326523400000000000e+07 5.079599976461386681e+08 8.603567189265807214e-01
3.348653756428050831e-07 5.242654400000000000e+07 8.005390525915875435e+08 8.603567189265807214e-01
1.098982394025387211e-05 8.264477300000000000e+07 1.261949288573962212e+09 8.603567189265807214e-01
-4.958608377963497065e-06 1.303055810000000000e+08 1.989708602335309505e+09 8.603567189265807214e-01
-1.683481435999817946e-05 2.055681390000000000e+08 3.139160564443284035e+09 8.603567189265807214e-01
3.046984860211635434e-05 3.244859630000000000e+08 4.954695184437244415e+09 8.603567189265807214e-01
-2.201241670572512645e-07 5.120097670000000000e+08 7.818325274841369629e+09 8.603567189265807214e-01
-4.298500431183609624e-06 8.078727130000000000e+08 1.233609435968161392e+10 8.603567189265807214e-01
5.274863908043087760e-06 1.275247660000000000e+09 1.947263936928013611e+10 8.603567189265807214e-01
-2.840345339285612283e-06 2.012291627000000000e+09 3.072762099155954361e+10 8.603567189265807214e-01
4.648079898458374575e-06 3.174300187000000000e+09 4.847077027551488495e+10 8.603567189265807214e-01
-1.455843930522913468e-06 5.002480223000000000e+09 7.638274425928001404e+10 8.603567189265807214e-01
3.023401583985469530e-06 7.876381414000000000e+09 1.202614445458537598e+11 8.603567189265807214e-01
1.996873279295967337e-06 1.238852553500000000e+10 1.891529888748363953e+11 8.603567189265807214e-01
1.119780352282683633e-06 1.945275905200000000e+10 2.970024384142531738e+11 8.603567189265807214e-01
-2.765124298196219577e-07 3.049282006600000000e+10 4.655450902928557129e+11 8.603567189265807214e-01
-4.940202719233887776e-06 4.769006613400000000e+10 7.280770598984237061e+11 8.603567189265807214e-01
-7.459198253477678300e-06 7.432134223900000000e+10 1.134592131291389160e+12 8.603567189265807214e-01
-4.772631318222037986e-06 1.154517106230000000e+11 1.762402454339586182e+12 8.603567189265807214e-01
-3.380005709725817551e-06 1.787000876860000000e+11 2.727804022489832031e+12 8.603567189265807214e-01
-1.815231801430996679e-06 2.751134056030000000e+11 4.199134499955561523e+12 8.603567189265807214e-01
-9.367379105575141721e-07 4.205369366550000000e+11 6.417778015298574219e+12 8.603567189265807214e-01
-1.751146193154344664e-06 6.365612193680000000e+11 9.713008595330189453e+12 8.603567189265807214e-01
-2.838787142151200443e-06 9.522037391180000000e+11 1.452723308577722656e+13 8.603567189265807214e-01
-1.356486085200255826e-06 1.407789496995000000e+12 2.147490007038221094e+13 8.603567189265807214e-01
