# xi_im, xi_npair, xi_weight, Rg
6.114879215298183238e-05 2.983475400000000000e+07 3.916319943125338554e+08 8.566105685341350862e-01
-2.127220303640707283e-05 4.634508200000000000e+07 6.077589388176922798e+08 8.566105685341350862e-01
-2.254328946645896853e-05 7.251511700000000000e+07 9.499417618371605873e+08 8.566105685341350862e-01
-2.645303480569899168e-05 1.136261580000000000e+08 1.487260451298742294e+09 8.566105685341350862e-01
-3.187617428043756592e-05 1.782444770000000000e+08 2.331683850093752861e+09 8.566105685341350862e-01
-8.621355619419663531e-06 2.799064040000000000e+08 3.659137860781389236e+09 8.566105685341350862e-01
-4.962205173295840368e-06 4.402110740000000000e+08 5.751805458839979172e+09 8.566105685341350862e-01
-1.559307400383584330e-05 6.921677580000000000e+08 9.039672720234321594e+09 8.566105685341350862e-01
3.036107005035313156e-06 1.088974364000000000e+09 1.421595982382179451e+10 8.566105685341350862e-01
-4.160403853410856202e-06 1.714674639000000000e+09 2.237616529514693069e+10 8.566105685341350862e-01
1.165491557879717613e-05 2.699330597000000000e+09 3.521514321419671631e+10 8.566105685341350862e-01
1.098467361886408188e-05 4.248916773000000000e+09 5.541547341078659821e+10 8.566105685341350862e-01
7.868722912056828965e-06 6.682958399000000000e+09 8.713971374819935608e+10 8.566105685341350862e-01
-2.194070709860651368e-06 1.050270853900000000e+10 1.369179708828280487e+11 8.566105685341350862e-01
-1.059245296357568971e-06 1.648811508200000000e+10 2.149109194627192078e+11 8.566105685341350862e-01
-4.288759691209072211e-06 2.584387518900000000e+10 3.368043580956994629e+11 8.566105685341350862e-01
-2.382935563887496585e-06 4.044262046100000000e+10 5.270058582126072388e+11 8.566105685341350862e-01
-7.541541920894505909e-06 6.314195431500000000e+10 8.227295861461953125e+11 8.566105685341350862e-01
-4.630422940948470600e-06 9.825620330200000000e+10 1.280164004159133789e+12 8.566105685341350862e-01
-6.588016376041243275e-06 1.524397885940000000e+11 1.986101478277243164e+12 8.566105685341350862e-01
-2.721300729906680259e-06 2.357363440960000000e+11 3.071351509668696777e+12 8.566105685341350862e-01
-5.216320885885194945e-06 3.627157713070000000e+11 4.725814516865536133e+12 8.566105685341350862e-01
-8.888592268588363718e-06 5.545507028530000000e+11 7.225382937413343750e+12 8.566105685341350862e-01
-7.565109669710127039e-06 8.389446515300000000e+11 1.093086028299787500e+13 8.566105685341350862e-01
-5.584444807538361294e-06 1.254564116420000000e+12 1.634583174377792773e+13 8.566105685341350862e-01
9.049996467162532874e-07 1.855196400783000000e+12 2.416916169472042969e+13 8.566105685341350862e-01
