# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
-2.698513285004700920e-06 2.044118808000000000e+09 3.121118117805879211e+10 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
1.045566801933921111e-06 3.194777751000000000e+09 4.878850955539898682e+10 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
-3.406434533896234043e-06 5.035847015000000000e+09 7.690472438243507385e+10 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
-5.640032702573933048e-06 7.938151926000000000e+09 1.212287646199840088e+11 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
-1.341586336726958385e-06 1.251475532800000000e+10 1.911214566455546875e+11 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
5.182939360887972183e-06 1.974362546800000000e+10 3.015179667717632446e+11 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
3.076396025580137709e-06 3.116819085700000000e+10 4.759954688733261108e+11 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
-2.863363646629063024e-06 4.917566945200000000e+10 7.510024575293608398e+11 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
1.913294052197465810e-06 7.760719865700000000e+10 1.185202372243442871e+12 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
-4.442440225435247678e-08 1.225289485860000000e+11 1.871244301822799805e+12 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
-1.062394988115724408e-06 1.933684069090000000e+11 2.953107444830806152e+12 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
4.533640256561789744e-07 3.050610475260000000e+11 4.658812825880425781e+12 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
5.376693445739003168e-07 4.808413017560000000e+11 7.343085324358664062e+12 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
4.949644211601048206e-07 7.571489699450000000e+11 1.156248101855298438e+13 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
1.492603843594819757e-06 1.190815867781000000e+12 1.818452783859623438e+13 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
1.834459332692880193e-06 1.869599927581000000e+12 2.854905998764046875e+13 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
-3.761042736688967056e-07 2.930463847588000000e+12 4.474676718455358594e+13 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
-4.645082117323614904e-06 4.581766811335000000e+12 6.995854563230082812e+13 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
-6.780860266466033528e-06 7.139720832926000000e+12 1.090088211751621562e+14 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
-3.861632352449575494e-06 1.108746357802100000e+13 1.692743930357881250e+14 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
-1.154411421890341681e-06 1.715610798863300000e+13 2.619095041532494688e+14 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
-4.841834093911783604e-07 2.642199715078800000e+13 4.033306649619471250e+14 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
-8.799362331421012882e-07 4.039929098011600000e+13 6.166095705089863750e+14 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
-1.765537242711282014e-06 6.117473834497200000e+13 9.335449724832491250e+14 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
-2.746303612806783048e-06 9.152714399826000000e+13 1.396524941972775500e+15 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
-9.604460591823869975e-07 1.352896970985190000e+14 2.063920075250789750e+15 8.603567189265807214e-01 1.736740000000000000e+06 8.683700000000000000e+07
