# xi_im, xi_npair, xi_weight, Rg, sum_w_l, sum_w_r,
-1.092760294779013138e-06 1.442128753000000000e+09 1.714539040205218124e+10 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
1.487114923899278519e-06 2.254877329000000000e+09 2.681372796411520767e+10 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
2.446165359393061185e-06 3.553930789000000000e+09 4.226257229891880798e+10 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-2.559986397917591793e-06 5.601129228000000000e+09 6.660800827753504181e+10 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-8.342693425381355566e-07 8.828666727000000000e+09 1.049910097987461853e+11 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-2.059848520961590755e-06 1.392661025100000000e+10 1.656157315719202271e+11 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-1.525546049618828203e-06 2.198332087700000000e+10 2.614330970734339600e+11 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-9.383094669787049711e-07 3.467827012700000000e+10 4.124096676193187866e+11 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-4.798726276833249525e-07 5.472126379200000000e+10 6.507850039712756348e+11 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-6.571079425589060461e-07 8.638596373800000000e+10 1.027402919921899780e+12 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-3.384893867265697158e-06 1.363179604140000000e+11 1.621316544937241943e+12 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-1.958041771964636425e-06 2.150465034680000000e+11 2.557796159991261230e+12 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
1.586032003721359233e-07 3.389375929160000000e+11 4.031562754415687012e+12 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-2.259224019892698502e-06 5.336481937600000000e+11 6.347887452072942383e+12 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-1.510133072365327703e-06 8.391443826200000000e+11 9.982444116145246094e+12 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-3.356728197166107488e-06 1.317116432045000000e+12 1.566913294939951758e+13 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-4.852887251463657544e-06 2.063685168074000000e+12 2.455226049505586328e+13 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-6.441903753485278366e-06 3.225078406088000000e+12 3.837174255993871094e+13 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-7.752703994866133746e-06 5.022138434441000000e+12 5.975461378181356250e+13 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-9.661942748759655823e-06 7.793827615222000000e+12 9.274079380136896875e+13 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-7.254898940267044666e-06 1.205211720071100000e+13 1.434225033886937188e+14 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-4.665846603148934690e-06 1.855229148111400000e+13 2.207988462001395938e+14 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-2.067233585993790773e-06 2.835542940982900000e+13 3.375068449655908750e+14 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-2.259010419386000208e-06 4.291820787213700000e+13 5.108709269667386250e+14 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
-3.754916545979857054e-06 6.418325652691500000e+13 7.640286992448752500e+14 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
5.709827756461969912e-07 9.488604815327600000e+13 1.129440701074268500e+15 8.143973352762132745e-01 1.218080000000000000e+06 6.090400000000000000e+07
