# xi_im, xi_npair, xi_weight, Rg
-4.058337594747116650e-05 3.187793700000000000e+07 3.796707150281753540e+08 8.143973352762132745e-01
4.087796624321388031e-05 4.967814100000000000e+07 5.917370500321235657e+08 8.143973352762132745e-01
-9.238194572479451269e-06 7.786878300000000000e+07 9.272903302394728661e+08 8.143973352762132745e-01
1.062672760082162323e-05 1.222326350000000000e+08 1.455185805287401199e+09 8.143973352762132745e-01
1.900066262603189226e-05 1.919194870000000000e+08 2.284372569689993382e+09 8.143973352762132745e-01
6.472869627552311581e-06 3.015811680000000000e+08 3.589161618987257481e+09 8.143973352762132745e-01
6.726976724879359943e-06 4.745275400000000000e+08 5.646495049277093887e+09 8.143973352762132745e-01
1.654145432276887896e-05 7.464008490000000000e+08 8.880817757725431442e+09 8.143973352762132745e-01
2.427554587641005278e-06 1.174862074000000000e+09 1.397794072489748573e+10 8.143973352762132745e-01
-4.501334391576158085e-06 1.850444087000000000e+09 2.201447546046002197e+10 8.143973352762132745e-01
-6.961560907555449627e-06 2.914177397000000000e+09 3.466805666384931946e+10 8.143973352762132745e-01
-2.341759057263751019e-06 4.589478966000000000e+09 5.459791480385047150e+10 8.143973352762132745e-01
1.773119173685988905e-06 7.225206720000000000e+09 8.595352328792269897e+10 8.143973352762132745e-01
9.071154562643163333e-07 1.136372697300000000e+10 1.351847426180010681e+11 8.143973352762132745e-01
-1.023597058514861303e-06 1.785771036600000000e+10 2.124417057809620056e+11 8.143973352762132745e-01
-5.124183892503106667e-06 2.801404917600000000e+10 3.332682762787194214e+11 8.143973352762132745e-01
-4.992448083589173971e-06 4.387783068200000000e+10 5.220035844392894287e+11 8.143973352762132745e-01
-3.470163224772609074e-06 6.855578375200000000e+10 8.156149824226268311e+11 8.143973352762132745e-01
-6.964532601804727013e-06 1.067407277410000000e+11 1.269944428784582764e+12 8.143973352762132745e-01
-1.090888118253183038e-05 1.656511409070000000e+11 1.970983831803819092e+12 8.143973352762132745e-01
-7.935578910942351082e-06 2.561741523510000000e+11 3.048319005415060547e+12 8.143973352762132745e-01
-5.701370735447707302e-06 3.942142191160000000e+11 4.691365733801966797e+12 8.143973352762132745e-01
-1.786940441536026851e-06 6.025322575710000000e+11 7.171349852897137695e+12 8.143973352762132745e-01
-3.780851157096620882e-06 9.116731203620000000e+11 1.085161117944779102e+13 8.143973352762132745e-01
-4.732278287650911892e-06 1.363327761026000000e+12 1.622838462262805469e+13 8.143973352762132745e-01
9.155974243973966699e-07 2.017208674397000000e+12 2.401039356259230859e+13 8.143973352762132745e-01
