# xi_im, xi_npair, xi_weight, Rg
8.877546411454073389e-05 3.110250900000000000e+07 2.809391506017904282e+08 6.786761501920892670e-01
5.229473230571775186e-05 4.864983000000000000e+07 4.395558503743987083e+08 6.786761501920892670e-01
-2.567853331724768802e-05 7.655097100000000000e+07 6.915332253261318207e+08 6.786761501920892670e-01
1.082108932692157022e-05 1.205232670000000000e+08 1.088695173813388824e+09 6.786761501920892670e-01
1.372566153204062449e-06 1.898194340000000000e+08 1.714282026537504673e+09 6.786761501920892670e-01
1.389453146049524820e-06 2.990972890000000000e+08 2.700909876876537323e+09 6.786761501920892670e-01
1.846814432584970619e-05 4.717630540000000000e+08 4.259758058354165077e+09 6.786761501920892670e-01
-4.332013500419360336e-07 7.437283300000000000e+08 6.714749049072309494e+09 6.786761501920892670e-01
-3.204419243590950539e-06 1.172860386000000000e+09 1.058845914636277771e+10 6.786761501920892670e-01
-8.834450674647422304e-06 1.850504306000000000e+09 1.670521507696736336e+10 6.786761501920892670e-01
-7.927855309525557186e-06 2.919359573000000000e+09 2.635283833434586334e+10 6.786761501920892670e-01
-5.200016464564392224e-06 4.604953766000000000e+09 4.156764032376582336e+10 6.786761501920892670e-01
5.615968030950462832e-06 7.259214200000000000e+09 6.552563804072724152e+10 6.786761501920892670e-01
2.125956939027306886e-06 1.143201569600000000e+10 1.031915414247574921e+11 6.786761501920892670e-01
4.049056537989152482e-06 1.798499572600000000e+10 1.623422922317200317e+11 6.786761501920892670e-01
5.551465021606867109e-06 2.823638884800000000e+10 2.548775748745784607e+11 6.786761501920892670e-01
1.878200667339248614e-06 4.426418907500000000e+10 3.995532296285112305e+11 6.786761501920892670e-01
8.958273723217393684e-07 6.922994101900000000e+10 6.249194696759993896e+11 6.786761501920892670e-01
1.506307051138529634e-06 1.079138838110000000e+11 9.741290186505698242e+11 6.786761501920892670e-01
-4.675106488169048465e-06 1.676916368670000000e+11 1.513792392599466309e+12 6.786761501920892670e-01
-5.177448422268547001e-06 2.596594329190000000e+11 2.344074247520992676e+12 6.786761501920892670e-01
-4.901359656352869234e-06 4.001942623860000000e+11 3.612940719624718262e+12 6.786761501920892670e-01
-4.589886099916942558e-07 6.126335445890000000e+11 5.531155789735059570e+12 6.786761501920892670e-01
-5.065710006969756723e-06 9.286111849790000000e+11 8.384316123825853516e+12 6.786761501920892670e-01
-2.867207149360870596e-06 1.390976710588000000e+12 1.255950149472284961e+13 6.786761501920892670e-01
2.394852757911097625e-07 2.059077909203000000e+12 1.859168395835021094e+13 6.786761501920892670e-01
