# theta, gamma_t
2.805046135754908576e+00 -1.975538105995057150e-05
3.531343861556885511e+00 -6.431960340487498080e-06
4.445698525097306231e+00 -1.062063223454284758e-05
5.596802846420849242e+00 -1.275763492426795855e-05
7.045957328161134292e+00 -4.816879475652704715e-06
8.870334730839386950e+00 -3.090577569129769630e-06
1.116708980377407912e+01 -7.117241741752085556e-06
1.405853312975872704e+01 -6.103313440498346879e-06
1.769864460960344488e+01 -7.216383353112652123e-06
2.228127345334363341e+01 -4.671012413695518943e-06
2.805046135754907866e+01 -6.511841136800913056e-06
3.531343861556884889e+01 -3.165076164546589009e-06
4.445698525097307652e+01 -2.469059988738416130e-06
5.596802846420851552e+01 -4.017746442992554265e-06
7.045957328161131272e+01 -6.896538077682796553e-06
8.870334730839388726e+01 -4.433707720888145864e-06
1.116708980377407130e+02 -3.714302058308806833e-06
1.405853312975872882e+02 -3.771455560580821885e-06
1.769864460960343422e+02 -6.595285869608278575e-06
2.228127345334363838e+02 -5.121025154970707541e-06
2.805046135754906231e+02 -4.098523503142120314e-06
3.531343861556885599e+02 -7.858165691831261142e-07
4.445698525097302536e+02 -6.373687643593447402e-07
5.596802846420847573e+02 4.759310736806892044e-07
7.045957328161139230e+02 -1.651129079573831453e-06
8.870334730839383610e+02 -2.022682510133913795e-06
