# theta, gamma_t
2.805046135754908576e+00 6.921380446793535119e-06
3.531343861556885511e+00 -7.669579156657977312e-06
4.445698525097306231e+00 -3.598880558987542964e-06
5.596802846420849242e+00 -6.576890267208526841e-06
7.045957328161134292e+00 -7.629000395541657226e-06
8.870334730839386950e+00 -3.753541634239268786e-06
1.116708980377407912e+01 -3.553675434509154465e-06
1.405853312975872704e+01 -5.638092053655586706e-06
1.769864460960344488e+01 -7.584611631296434142e-06
2.228127345334363341e+01 -1.372500265007062557e-06
2.805046135754907866e+01 -4.555291054957950410e-06
3.531343861556884889e+01 -2.763381357094127501e-06
4.445698525097307652e+01 -1.303324493694789038e-06
5.596802846420851552e+01 -8.176577537733325899e-07
7.045957328161131272e+01 -2.421308442410889681e-06
8.870334730839388726e+01 -1.470066814184022796e-06
1.116708980377407130e+02 -3.983338294728475272e-06
1.405853312975872882e+02 -6.251002604954599012e-06
1.769864460960343422e+02 -9.159082237116444105e-06
2.228127345334363838e+02 -1.011990143624738275e-05
2.805046135754906231e+02 -7.971928631969139582e-06
3.531343861556885599e+02 -3.795134223106519094e-06
4.445698525097302536e+02 3.014303183883614068e-06
5.596802846420847573e+02 7.750632923652468694e-06
7.045957328161139230e+02 -1.256493648036852705e-06
8.870334730839383610e+02 -8.478169721603174864e-06
