# theta, gamma_t
2.805046135754908576e+00 -1.514246106177114257e-05
3.531343861556885511e+00 -4.550404380106996239e-06
4.445698525097306231e+00 -7.603028889415290898e-06
5.596802846420849242e+00 -2.928223912502407535e-06
7.045957328161134292e+00 -5.060109850136466323e-06
8.870334730839386950e+00 -5.216348018986884702e-06
1.116708980377407912e+01 -2.687725300973534768e-06
1.405853312975872704e+01 -7.441782769122981683e-06
1.769864460960344488e+01 -5.736618856219606903e-06
2.228127345334363341e+01 -2.597402737581971331e-06
2.805046135754907866e+01 -4.245871143417917915e-06
3.531343861556884889e+01 -3.594866161793141799e-06
4.445698525097307652e+01 -6.339937705173560166e-07
5.596802846420851552e+01 -1.176359306250424924e-06
7.045957328161131272e+01 -2.504130854302193607e-06
8.870334730839388726e+01 -1.352548293946206026e-06
1.116708980377407130e+02 -3.848804558880581504e-06
1.405853312975872882e+02 -6.379279238521800592e-06
1.769864460960343422e+02 -9.464804345796229163e-06
2.228127345334363838e+02 -1.022736028476892977e-05
2.805046135754906231e+02 -8.121471933170640526e-06
3.531343861556885599e+02 -3.783834521527040268e-06
4.445698525097302536e+02 2.942514425538310521e-06
5.596802846420847573e+02 7.740722537251053972e-06
7.045957328161139230e+02 -1.336299889948090690e-06
8.870334730839383610e+02 -8.425394375794648482e-06
