# theta, gamma_t
2.805046135754908576e+00 -1.334006129513489621e-05
3.531343861556885511e+00 -8.595292828511875909e-06
4.445698525097306231e+00 -3.734811111366837664e-06
5.596802846420849242e+00 3.777128934959220283e-06
7.045957328161134292e+00 -2.218566190793787811e-06
8.870334730839386950e+00 -5.464375062425954340e-06
1.116708980377407912e+01 -6.396159413959458680e-06
1.405853312975872704e+01 -8.134293750224140773e-06
1.769864460960344488e+01 -5.658530985356932239e-06
2.228127345334363341e+01 -2.016520616889824117e-06
2.805046135754907866e+01 -4.740816892416474525e-06
3.531343861556884889e+01 -3.944536379939198632e-06
4.445698525097307652e+01 -6.034102260618030714e-07
5.596802846420851552e+01 -1.371618567480354753e-06
7.045957328161131272e+01 -2.207459062421983325e-06
8.870334730839388726e+01 -1.255934915916959367e-06
1.116708980377407130e+02 -4.184347547906201275e-06
1.405853312975872882e+02 -6.325478212489048017e-06
1.769864460960343422e+02 -9.294932613560216765e-06
2.228127345334363838e+02 -1.045865163726243381e-05
2.805046135754906231e+02 -8.279868823424168058e-06
3.531343861556885599e+02 -3.720934393375676008e-06
4.445698525097302536e+02 2.845271812235341668e-06
5.596802846420847573e+02 7.601103704413747477e-06
7.045957328161139230e+02 -1.334840352730379954e-06
8.870334730839383610e+02 -8.447232929720329214e-06
