# theta, gamma_t
2.805046135754908576e+00 -2.306047804008280898e-05
3.531343861556885511e+00 -1.688031830443114685e-05
4.445698525097306231e+00 -1.047946895060548924e-05
5.596802846420849242e+00 -6.528625174401748256e-06
7.045957328161134292e+00 -4.519114801596845114e-06
8.870334730839386950e+00 -8.157528949134509801e-06
1.116708980377407912e+01 -1.332801900226243222e-06
1.405853312975872704e+01 -6.545622812296484204e-06
1.769864460960344488e+01 -5.893743883325013368e-06
2.228127345334363341e+01 -2.726620240281287376e-06
2.805046135754907866e+01 -3.079091371683699183e-06
3.531343861556884889e+01 -2.669222261163059737e-06
4.445698525097307652e+01 -2.862142039538466272e-06
5.596802846420851552e+01 1.266667325029215050e-06
7.045957328161131272e+01 6.326674261843559997e-08
8.870334730839388726e+01 -2.647807559675729299e-06
1.116708980377407130e+02 -9.550239413531463398e-07
1.405853312975872882e+02 -2.618634577965931991e-06
1.769864460960343422e+02 -7.662923274352382940e-06
2.228127345334363838e+02 -9.228286690483251793e-06
2.805046135754906231e+02 -7.671402288235204723e-06
3.531343861556885599e+02 -6.238715831646625396e-06
4.445698525097302536e+02 -6.291200686029255837e-06
5.596802846420847573e+02 -5.252651904028222674e-08
7.045957328161139230e+02 -4.231099068051782972e-06
8.870334730839383610e+02 -1.228855908808485089e-05
